type,status,departure.iataCode,departure.icaoCode,departure.scheduledTime,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.estimatedTime,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,departure.estimatedTime,arrival.terminal,departure.delay,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay,departure.terminal,departure.gate,error
departure,active,hah,fmch,2024-07-21t11:30:00.000,dza,fmcz,2024-07-21t12:30:00.000,ewa air,zd,ewr,303,zd303,ewr303,2024-07-21t11:23:00.000,2024-07-21t11:23:00.000,2024-07-21t11:23:00.000,2024-07-21t12:07:00.000,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-07-21t14:40:00.000,ajn,fmcv,2024-07-21t15:20:00.000,,h1,h1,1966,h11966,h11966,,,,,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,
departure,active,hah,fmch,2024-07-21t14:40:00.000,ajn,fmcv,2024-07-21t15:20:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-07-21t15:00:00.000,nbo,hkjk,2024-07-21t17:10:00.000,air france,af,afr,8082,af8082,afr8082,2024-07-21t14:30:00.000,2024-07-21t14:30:00.000,2024-07-21t14:30:00.000,2024-07-21t16:20:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-07-21t15:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-21t15:00:00.000,nbo,hkjk,2024-07-21t17:10:00.000,klm,kl,klm,4211,kl4211,klm4211,2024-07-21t14:30:00.000,2024-07-21t14:30:00.000,2024-07-21t14:30:00.000,2024-07-21t16:20:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-07-21t15:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-21t15:00:00.000,nbo,hkjk,2024-07-21t17:10:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-07-21t14:30:00.000,2024-07-21t14:30:00.000,2024-07-21t14:30:00.000,2024-07-21t16:20:00.000,,,,,,,2024-07-21t15:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-21t16:30:00.000,add,haab,2024-07-21t20:10:00.000,ethiopian airlines,et,eth,824,et824,eth824,2024-07-21t16:19:00.000,2024-07-21t16:19:00.000,2024-07-21t16:19:00.000,2024-07-21t19:27:00.000,,,,,,,,2,,,,,,1,1,
departure,unknown,hah,fmch,2024-07-21t16:55:00.000,dar,htda,2024-07-21t18:55:00.000,,h1,h1,1967,h11967,h11967,,,,,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,
departure,unknown,hah,fmch,2024-07-21t16:55:00.000,dar,htda,2024-07-21t18:55:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-07-22t12:30:00.000,dza,fmcz,2024-07-22t13:30:00.000,air austral,uu,reu,7405,uu7405,reu7405,2024-07-22t12:17:00.000,2024-07-22t12:17:00.000,2024-07-22t12:17:00.000,2024-07-22t12:56:00.000,ewa air,zd,ewr,305,zd305,ewr305,,,,,,,,,,
departure,active,hah,fmch,2024-07-22t12:30:00.000,dza,fmcz,2024-07-22t13:30:00.000,ewa air,zd,ewr,305,zd305,ewr305,2024-07-22t12:17:00.000,2024-07-22t12:17:00.000,2024-07-22t12:17:00.000,2024-07-22t12:56:00.000,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-07-22t15:45:00.000,dar,htda,2024-07-22t17:05:00.000,ethiopian airlines,et,eth,864,et864,eth864,2024-07-22t15:57:00.000,2024-07-22t15:57:00.000,2024-07-22t15:57:00.000,2024-07-22t17:02:00.000,,,,,,,,3,12.0,,,,,,,
departure,active,hah,fmch,2024-07-22t16:00:00.000,dza,fmcz,2024-07-22t17:00:00.000,air austral,uu,reu,7403,uu7403,reu7403,2024-07-22t16:03:00.000,2024-07-22t16:03:00.000,2024-07-22t16:03:00.000,2024-07-22t16:49:00.000,ewa air,zd,ewr,303,zd303,ewr303,,,4.0,,,,,,,
departure,active,hah,fmch,2024-07-22t16:00:00.000,dza,fmcz,2024-07-22t17:00:00.000,ewa air,zd,ewr,303,zd303,ewr303,2024-07-22t16:03:00.000,2024-07-22t16:03:00.000,2024-07-22t16:03:00.000,2024-07-22t16:49:00.000,,,,,,,,,4.0,,,,,,,
departure,active,hah,fmch,2024-07-23t02:15:00.000,nbo,hkjk,2024-07-23t04:45:00.000,klm,kl,klm,4219,kl4219,klm4219,2024-07-23t02:03:00.000,2024-07-23t02:03:00.000,2024-07-23t02:03:00.000,2024-07-23t03:53:00.000,kenya airways,kq,kqa,267,kq267,kqa267,2024-07-23t02:15:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-23t02:15:00.000,nbo,hkjk,2024-07-23t04:45:00.000,kenya airways,kq,kqa,267,kq267,kqa267,2024-07-23t02:03:00.000,2024-07-23t02:03:00.000,2024-07-23t02:03:00.000,2024-07-23t03:53:00.000,,,,,,,2024-07-23t02:15:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-23t12:50:00.000,dar,htda,2024-07-23t14:05:00.000,,h1,h1,3688,h13688,h13688,,,,,air tanzania,tc,atc,211,tc211,atc211,,2,,,,,,,,
departure,active,hah,fmch,2024-07-23t12:50:00.000,dar,htda,2024-07-23t14:05:00.000,air tanzania,tc,atc,211,tc211,atc211,,,,,,,,,,,,2,,,,,,,,
departure,active,hah,fmch,2024-07-23t14:00:00.000,nbo,hkjk,2024-07-23t16:10:00.000,air france,af,afr,8082,af8082,afr8082,,,,,kenya airways,kq,kqa,265,kq265,kqa265,2024-07-23t14:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-23t14:00:00.000,nbo,hkjk,2024-07-23t16:10:00.000,klm,kl,klm,4211,kl4211,klm4211,,,,,kenya airways,kq,kqa,265,kq265,kqa265,2024-07-23t14:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-23t14:00:00.000,nbo,hkjk,2024-07-23t16:10:00.000,kenya airways,kq,kqa,265,kq265,kqa265,,,,,,,,,,,2024-07-23t14:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-23t16:30:00.000,add,haab,2024-07-23t20:10:00.000,ethiopian airlines,et,eth,824,et824,eth824,2024-07-23t16:37:00.000,2024-07-23t16:37:00.000,2024-07-23t16:37:00.000,2024-07-23t19:44:00.000,,,,,,,,2,7.0,,,,,1,1,
departure,cancelled,hah,fmch,2024-07-24t10:15:00.000,run,fmee,2024-07-24t13:40:00.000,air austral,uu,reu,256,uu256,reu256,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-07-24t12:15:00.000,dza,fmcz,2024-07-24t13:15:00.000,air austral,uu,reu,7403,uu7403,reu7403,2024-07-24t12:07:00.000,2024-07-24t12:07:00.000,2024-07-24t12:07:00.000,,ewa air,zd,ewr,303,zd303,ewr303,2024-07-24t12:15:00.000,,,2024-07-24t12:54:00.000,2024-07-24t12:54:00.000,2024-07-24t12:54:00.000,,,,
departure,active,hah,fmch,2024-07-24t12:15:00.000,dza,fmcz,2024-07-24t13:15:00.000,ewa air,zd,ewr,303,zd303,ewr303,2024-07-24t12:07:00.000,2024-07-24t12:07:00.000,2024-07-24t12:07:00.000,,,,,,,,2024-07-24t12:15:00.000,,,2024-07-24t12:54:00.000,2024-07-24t12:54:00.000,2024-07-24t12:54:00.000,,,,
departure,active,hah,fmch,2024-07-24t14:40:00.000,ajn,fmcv,2024-07-24t15:20:00.000,,h1,h1,1966,h11966,h11966,,,,,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,
departure,active,hah,fmch,2024-07-24t14:40:00.000,ajn,fmcv,2024-07-24t15:20:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-07-24t15:20:00.000,nbo,hkjk,2024-07-24t17:30:00.000,air france,af,afr,8082,af8082,afr8082,,,,,kenya airways,kq,kqa,265,kq265,kqa265,2024-07-24t15:41:00.000,1a,21.0,,,,,,,
departure,active,hah,fmch,2024-07-24t15:20:00.000,nbo,hkjk,2024-07-24t17:30:00.000,klm,kl,klm,4211,kl4211,klm4211,,,,,kenya airways,kq,kqa,265,kq265,kqa265,2024-07-24t15:41:00.000,1a,21.0,,,,,,,
departure,active,hah,fmch,2024-07-24t15:20:00.000,nbo,hkjk,2024-07-24t17:30:00.000,kenya airways,kq,kqa,265,kq265,kqa265,,,,,,,,,,,2024-07-24t15:41:00.000,1a,21.0,,,,,,,
departure,active,hah,fmch,2024-07-24t16:30:00.000,add,haab,2024-07-24t20:10:00.000,ethiopian airlines,et,eth,824,et824,eth824,2024-07-24t16:05:00.000,2024-07-24t16:05:00.000,2024-07-24t16:05:00.000,2024-07-24t19:10:00.000,,,,,,,,2,,,,,,1,1,
departure,unknown,hah,fmch,2024-07-24t16:55:00.000,dar,htda,2024-07-24t18:55:00.000,,h1,h1,1967,h11967,h11967,,,,,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,
departure,unknown,hah,fmch,2024-07-24t16:55:00.000,dar,htda,2024-07-24t18:55:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-07-25t12:50:00.000,dar,htda,2024-07-25t14:05:00.000,,h1,h1,3688,h13688,h13688,,,,,air tanzania,tc,atc,211,tc211,atc211,,2,,,,,,,,
departure,active,hah,fmch,2024-07-25t12:50:00.000,dar,htda,2024-07-25t14:05:00.000,air tanzania,tc,atc,211,tc211,atc211,,,,,,,,,,,,2,,,,,,,,
departure,active,hah,fmch,2024-07-25t16:30:00.000,add,haab,2024-07-25t20:10:00.000,ethiopian airlines,et,eth,824,et824,eth824,2024-07-25t16:16:00.000,2024-07-25t16:16:00.000,2024-07-25t16:16:00.000,2024-07-25t19:23:00.000,,,,,,,,2,,,,,,1,1,
departure,active,hah,fmch,2024-07-26t02:15:00.000,nbo,hkjk,2024-07-26t04:45:00.000,klm,kl,klm,4219,kl4219,klm4219,,,,,kenya airways,kq,kqa,267,kq267,kqa267,2024-07-26t02:15:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-26t02:15:00.000,nbo,hkjk,2024-07-26t04:45:00.000,kenya airways,kq,kqa,267,kq267,kqa267,,,,,,,,,,,2024-07-26t02:15:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-26t02:15:00.000,znz,htza,2024-07-26t04:45:00.000,klm,kl,klm,4219,kl4219,klm4219,2024-07-26t01:53:00.000,2024-07-26t01:53:00.000,2024-07-26t01:53:00.000,2024-07-26t03:04:00.000,kenya airways,kq,kqa,267,kq267,kqa267,2024-07-26t02:15:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-26t02:15:00.000,znz,htza,2024-07-26t04:45:00.000,kenya airways,kq,kqa,267,kq267,kqa267,2024-07-26t01:53:00.000,2024-07-26t01:53:00.000,2024-07-26t01:53:00.000,2024-07-26t03:04:00.000,,,,,,,2024-07-26t02:15:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-26t07:40:00.000,cai,heca,2024-07-26t14:00:00.000,etihad airways,ey,etd,4954,ey4954,etd4954,2024-07-26t08:13:00.000,2024-07-26t08:13:00.000,2024-07-26t08:13:00.000,2024-07-26t11:19:00.000,egyptair,ms,msr,841,ms841,msr841,,3,33.0,,,,,,,
departure,active,hah,fmch,2024-07-26t07:40:00.000,cai,heca,2024-07-26t14:00:00.000,egyptair,ms,msr,841,ms841,msr841,2024-07-26t08:13:00.000,2024-07-26t08:13:00.000,2024-07-26t08:13:00.000,2024-07-26t11:19:00.000,,,,,,,,3,33.0,,,,,,,
departure,active,hah,fmch,2024-07-26t12:15:00.000,dza,fmcz,2024-07-26t13:15:00.000,air austral,uu,reu,7403,uu7403,reu7403,2024-07-26t12:15:00.000,2024-07-26t12:15:00.000,2024-07-26t12:15:00.000,2024-07-26t12:57:00.000,ewa air,zd,ewr,303,zd303,ewr303,,,1.0,,,,,,,
departure,active,hah,fmch,2024-07-26t12:15:00.000,dza,fmcz,2024-07-26t13:15:00.000,ewa air,zd,ewr,303,zd303,ewr303,2024-07-26t12:15:00.000,2024-07-26t12:15:00.000,2024-07-26t12:15:00.000,2024-07-26t12:57:00.000,,,,,,,,,1.0,,,,,,,
departure,unknown,hah,fmch,2024-07-26t14:40:00.000,ajn,fmcv,2024-07-26t15:20:00.000,,h1,h1,1966,h11966,h11966,,,,,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,
departure,unknown,hah,fmch,2024-07-26t14:40:00.000,ajn,fmcv,2024-07-26t15:20:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-07-26t15:20:00.000,nbo,hkjk,2024-07-26t17:30:00.000,air france,af,afr,8082,af8082,afr8082,,,,,kenya airways,kq,kqa,265,kq265,kqa265,2024-07-26t15:20:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-26t15:20:00.000,nbo,hkjk,2024-07-26t17:30:00.000,klm,kl,klm,4211,kl4211,klm4211,,,,,kenya airways,kq,kqa,265,kq265,kqa265,2024-07-26t15:20:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-26t15:20:00.000,nbo,hkjk,2024-07-26t17:30:00.000,kenya airways,kq,kqa,265,kq265,kqa265,,,,,,,,,,,2024-07-26t15:20:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-26t16:30:00.000,add,haab,2024-07-26t20:10:00.000,ethiopian airlines,et,eth,824,et824,eth824,2024-07-26t16:38:00.000,2024-07-26t16:38:00.000,2024-07-26t16:38:00.000,2024-07-26t19:44:00.000,,,,,,,2024-07-26t16:19:00.000,2,8.0,,,,,1,1,
departure,active,hah,fmch,2024-07-26t16:45:00.000,dza,fmcz,2024-07-26t17:45:00.000,air austral,uu,reu,7405,uu7405,reu7405,,,,,ewa air,zd,ewr,305,zd305,ewr305,,,,,,,,,,
departure,active,hah,fmch,2024-07-26t16:45:00.000,dza,fmcz,2024-07-26t17:45:00.000,ewa air,zd,ewr,305,zd305,ewr305,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-07-26t16:55:00.000,dar,htda,2024-07-26t18:55:00.000,,h1,h1,1967,h11967,h11967,,,,,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,
departure,active,hah,fmch,2024-07-26t16:55:00.000,dar,htda,2024-07-26t18:55:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-07-27t12:50:00.000,dar,htda,2024-07-27t14:05:00.000,,h1,h1,3688,h13688,h13688,,,,,air tanzania,tc,atc,211,tc211,atc211,,2,,,,,,,,
departure,active,hah,fmch,2024-07-27t12:50:00.000,dar,htda,2024-07-27t14:05:00.000,air tanzania,tc,atc,211,tc211,atc211,,,,,,,,,,,,2,,,,,,,,
departure,active,hah,fmch,2024-07-27t14:30:00.000,nbo,hkjk,2024-07-27t16:40:00.000,air france,af,afr,8082,af8082,afr8082,,,,,kenya airways,kq,kqa,265,kq265,kqa265,2024-07-27t15:35:00.000,1a,65.0,,,,,,,
departure,active,hah,fmch,2024-07-27t14:30:00.000,nbo,hkjk,2024-07-27t16:40:00.000,klm,kl,klm,4211,kl4211,klm4211,,,,,kenya airways,kq,kqa,265,kq265,kqa265,2024-07-27t15:35:00.000,1a,65.0,,,,,,,
departure,active,hah,fmch,2024-07-27t14:30:00.000,nbo,hkjk,2024-07-27t16:40:00.000,kenya airways,kq,kqa,265,kq265,kqa265,,,,,,,,,,,2024-07-27t15:35:00.000,1a,65.0,,,,,,,
departure,active,hah,fmch,2024-07-27t15:45:00.000,dar,htda,2024-07-27t17:05:00.000,ethiopian airlines,et,eth,864,et864,eth864,2024-07-27t15:58:00.000,2024-07-27t15:58:00.000,2024-07-27t15:58:00.000,2024-07-27t17:00:00.000,,,,,,,,3,14.0,,,,,,,
departure,active,hah,fmch,2024-07-27t16:15:00.000,dza,fmcz,2024-07-27t17:15:00.000,air austral,uu,reu,7403,uu7403,reu7403,,,,,ewa air,zd,ewr,303,zd303,ewr303,,,,,,,,,,
departure,active,hah,fmch,2024-07-27t16:15:00.000,dza,fmcz,2024-07-27t17:15:00.000,ewa air,zd,ewr,303,zd303,ewr303,,,,,,,,,,,,,,,,,,,,
departure,cancelled,hah,fmch,2024-07-27t18:20:00.000,run,fmee,2024-07-27t21:45:00.000,air austral,uu,reu,256,uu256,reu256,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-07-28t11:30:00.000,dza,fmcz,2024-07-28t12:30:00.000,air austral,uu,reu,7403,uu7403,reu7403,2024-07-28t11:37:00.000,2024-07-28t11:37:00.000,2024-07-28t11:37:00.000,2024-07-28t12:25:00.000,ewa air,zd,ewr,303,zd303,ewr303,,,7.0,,,,,,,
departure,active,hah,fmch,2024-07-28t11:30:00.000,dza,fmcz,2024-07-28t12:30:00.000,ewa air,zd,ewr,303,zd303,ewr303,2024-07-28t11:37:00.000,2024-07-28t11:37:00.000,2024-07-28t11:37:00.000,2024-07-28t12:25:00.000,,,,,,,,,7.0,,,,,,,
departure,unknown,hah,fmch,2024-07-28t14:40:00.000,ajn,fmcv,2024-07-28t15:20:00.000,,h1,h1,1966,h11966,h11966,,,,,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,
departure,unknown,hah,fmch,2024-07-28t14:40:00.000,ajn,fmcv,2024-07-28t15:20:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-07-28t15:00:00.000,nbo,hkjk,2024-07-28t17:10:00.000,air france,af,afr,8082,af8082,afr8082,,,,,kenya airways,kq,kqa,265,kq265,kqa265,2024-07-28t18:20:00.000,1a,200.0,,,,,,,
departure,active,hah,fmch,2024-07-28t15:00:00.000,nbo,hkjk,2024-07-28t17:10:00.000,klm,kl,klm,4211,kl4211,klm4211,,,,,kenya airways,kq,kqa,265,kq265,kqa265,2024-07-28t18:20:00.000,1a,200.0,,,,,,,
departure,active,hah,fmch,2024-07-28t15:00:00.000,nbo,hkjk,2024-07-28t17:10:00.000,kenya airways,kq,kqa,265,kq265,kqa265,,,,,,,,,,,2024-07-28t18:20:00.000,1a,200.0,,,,,,,
departure,active,hah,fmch,2024-07-28t16:30:00.000,add,haab,2024-07-28t20:10:00.000,ethiopian airlines,et,eth,824,et824,eth824,2024-07-28t16:37:00.000,2024-07-28t16:37:00.000,2024-07-28t16:37:00.000,2024-07-28t19:46:00.000,,,,,,,,2,8.0,,,,,1,1,
departure,active,hah,fmch,2024-07-28t16:55:00.000,dar,htda,2024-07-28t18:55:00.000,,h1,h1,1967,h11967,h11967,,,,,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,
departure,active,hah,fmch,2024-07-28t16:55:00.000,dar,htda,2024-07-28t18:55:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-07-29t16:00:00.000,dza,fmcz,2024-07-29t17:00:00.000,air austral,uu,reu,7403,uu7403,reu7403,2024-07-29t15:41:00.000,2024-07-29t15:41:00.000,2024-07-29t15:41:00.000,,ewa air,zd,ewr,303,zd303,ewr303,,,,2024-07-29t16:25:00.000,2024-07-29t16:25:00.000,2024-07-29t16:25:00.000,,,,
departure,active,hah,fmch,2024-07-29t16:00:00.000,dza,fmcz,2024-07-29t17:00:00.000,ewa air,zd,ewr,303,zd303,ewr303,2024-07-29t15:41:00.000,2024-07-29t15:41:00.000,2024-07-29t15:41:00.000,,,,,,,,,,,2024-07-29t16:25:00.000,2024-07-29t16:25:00.000,2024-07-29t16:25:00.000,,,,
departure,active,hah,fmch,2024-07-29t16:30:00.000,add,haab,2024-07-29t20:10:00.000,ethiopian airlines,et,eth,824,et824,eth824,2024-07-29t16:10:00.000,2024-07-29t16:10:00.000,2024-07-29t16:10:00.000,2024-07-29t19:14:00.000,,,,,,,,2,,,,,,1,1,
departure,active,hah,fmch,2024-07-30t02:15:00.000,nbo,hkjk,2024-07-30t04:45:00.000,klm,kl,klm,4219,kl4219,klm4219,2024-07-30t01:54:00.000,2024-07-30t01:54:00.000,2024-07-30t01:54:00.000,2024-07-30t03:46:00.000,kenya airways,kq,kqa,267,kq267,kqa267,2024-07-30t02:15:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-30t02:15:00.000,nbo,hkjk,2024-07-30t04:45:00.000,kenya airways,kq,kqa,267,kq267,kqa267,2024-07-30t01:54:00.000,2024-07-30t01:54:00.000,2024-07-30t01:54:00.000,2024-07-30t03:46:00.000,,,,,,,2024-07-30t02:15:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-30t12:50:00.000,dar,htda,2024-07-30t14:05:00.000,,h1,h1,3688,h13688,h13688,2024-07-30t13:08:00.000,2024-07-30t13:08:00.000,2024-07-30t13:08:00.000,2024-07-30t14:07:00.000,air tanzania,tc,atc,211,tc211,atc211,,2,19.0,,,,3.0,,,
departure,active,hah,fmch,2024-07-30t12:50:00.000,dar,htda,2024-07-30t14:05:00.000,air tanzania,tc,atc,211,tc211,atc211,2024-07-30t13:08:00.000,2024-07-30t13:08:00.000,2024-07-30t13:08:00.000,2024-07-30t14:07:00.000,,,,,,,,2,19.0,,,,3.0,,,
departure,active,hah,fmch,2024-07-30t14:00:00.000,nbo,hkjk,2024-07-30t16:10:00.000,air france,af,afr,8082,af8082,afr8082,2024-07-30t13:49:00.000,2024-07-30t13:49:00.000,2024-07-30t13:49:00.000,2024-07-30t15:39:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-07-30t14:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-30t14:00:00.000,nbo,hkjk,2024-07-30t16:10:00.000,klm,kl,klm,4211,kl4211,klm4211,2024-07-30t13:49:00.000,2024-07-30t13:49:00.000,2024-07-30t13:49:00.000,2024-07-30t15:39:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-07-30t14:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-30t14:00:00.000,nbo,hkjk,2024-07-30t16:10:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-07-30t13:49:00.000,2024-07-30t13:49:00.000,2024-07-30t13:49:00.000,2024-07-30t15:39:00.000,,,,,,,2024-07-30t14:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-30t16:30:00.000,add,haab,2024-07-30t20:10:00.000,ethiopian airlines,et,eth,824,et824,eth824,2024-07-30t16:40:00.000,2024-07-30t16:40:00.000,2024-07-30t16:40:00.000,2024-07-30t19:46:00.000,,,,,,,,2,11.0,,,,,1,1,
departure,cancelled,hah,fmch,2024-07-31t10:15:00.000,run,fmee,2024-07-31t13:40:00.000,air austral,uu,reu,256,uu256,reu256,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-07-31t12:15:00.000,dza,fmcz,2024-07-31t13:15:00.000,air austral,uu,reu,7403,uu7403,reu7403,,,,,ewa air,zd,ewr,303,zd303,ewr303,,,,,,,,,,
departure,active,hah,fmch,2024-07-31t12:15:00.000,dza,fmcz,2024-07-31t13:15:00.000,ewa air,zd,ewr,303,zd303,ewr303,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-07-31t14:40:00.000,ajn,fmcv,2024-07-31t15:20:00.000,,h1,h1,1966,h11966,h11966,,,,,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,
departure,active,hah,fmch,2024-07-31t14:40:00.000,ajn,fmcv,2024-07-31t15:20:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-07-31t15:20:00.000,nbo,hkjk,2024-07-31t17:30:00.000,air france,af,afr,8082,af8082,afr8082,2024-07-31t15:01:00.000,2024-07-31t15:01:00.000,2024-07-31t15:01:00.000,2024-07-31t16:49:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-07-31t15:20:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-31t15:20:00.000,nbo,hkjk,2024-07-31t17:30:00.000,klm,kl,klm,4211,kl4211,klm4211,2024-07-31t15:01:00.000,2024-07-31t15:01:00.000,2024-07-31t15:01:00.000,2024-07-31t16:49:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-07-31t15:20:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-31t15:20:00.000,nbo,hkjk,2024-07-31t17:30:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-07-31t15:01:00.000,2024-07-31t15:01:00.000,2024-07-31t15:01:00.000,2024-07-31t16:49:00.000,,,,,,,2024-07-31t15:20:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-07-31t16:30:00.000,add,haab,2024-07-31t20:10:00.000,ethiopian airlines,et,eth,824,et824,eth824,2024-07-31t16:17:00.000,2024-07-31t16:17:00.000,2024-07-31t16:17:00.000,2024-07-31t19:21:00.000,,,,,,,,2,,,,,,1,1,
departure,active,hah,fmch,2024-07-31t16:55:00.000,dar,htda,2024-07-31t18:55:00.000,,h1,h1,1967,h11967,h11967,,,,,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,
departure,active,hah,fmch,2024-07-31t16:55:00.000,dar,htda,2024-07-31t18:55:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-08-01t12:50:00.000,dar,htda,2024-08-01t14:05:00.000,,h1,h1,3688,h13688,h13688,,,,,air tanzania,tc,atc,211,tc211,atc211,,2,,,,,,,,
departure,active,hah,fmch,2024-08-01t12:50:00.000,dar,htda,2024-08-01t14:05:00.000,air tanzania,tc,atc,211,tc211,atc211,,,,,,,,,,,,2,,,,,,,,
departure,active,hah,fmch,2024-08-01t16:30:00.000,add,haab,2024-08-01t20:10:00.000,ethiopian airlines,et,eth,824,et824,eth824,2024-08-01t16:30:00.000,2024-08-01t16:30:00.000,2024-08-01t16:30:00.000,2024-08-01t19:32:00.000,,,,,,,2024-08-01t16:17:00.000,2,1.0,,,,,1,1,
departure,active,hah,fmch,2024-08-02t02:15:00.000,nbo,hkjk,2024-08-02t04:45:00.000,klm,kl,klm,4219,kl4219,klm4219,2024-08-02t01:43:00.000,2024-08-02t01:43:00.000,2024-08-02t01:43:00.000,2024-08-02t03:32:00.000,kenya airways,kq,kqa,267,kq267,kqa267,2024-08-02t02:15:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-08-02t02:15:00.000,nbo,hkjk,2024-08-02t04:45:00.000,kenya airways,kq,kqa,267,kq267,kqa267,2024-08-02t01:43:00.000,2024-08-02t01:43:00.000,2024-08-02t01:43:00.000,2024-08-02t03:32:00.000,,,,,,,2024-08-02t02:15:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-08-02t07:40:00.000,cai,heca,2024-08-02t14:00:00.000,etihad airways,ey,etd,4954,ey4954,etd4954,,,,,egyptair,ms,msr,841,ms841,msr841,,3,,,,,,,,
departure,active,hah,fmch,2024-08-02t07:40:00.000,cai,heca,2024-08-02t14:00:00.000,egyptair,ms,msr,841,ms841,msr841,,,,,,,,,,,,3,,,,,,,,
