type,status,departure.iataCode,departure.icaoCode,departure.scheduledTime,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,departure.terminal,departure.delay,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay,departure.gate,error
arrival,unknown,nwa,fmci,2024-01-22t12:20:00.000,hah,fmch,2024-01-22t12:45:00.000,empty,,,311,,,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-01-22t13:25:00.000,hah,fmch,2024-01-22t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,,,2024-01-22t13:16:00.000,2024-01-22t13:16:00.000,2024-01-22t13:16:00.000,2024-01-22t14:26:00.000,2024-01-22t14:22:00.000,2024-01-22t14:22:00.000,2024-01-22t14:22:00.000,,c5,
arrival,landed,dza,fmcz,2024-01-22t13:45:00.000,hah,fmch,2024-01-22t14:45:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,62.0,,2024-01-22t14:46:00.000,2024-01-22t14:46:00.000,2024-01-22t14:46:00.000,2024-01-22t15:33:00.000,,,,49.0,,
arrival,landed,dza,fmcz,2024-01-22t13:45:00.000,hah,fmch,2024-01-22t14:45:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,62.0,,2024-01-22t14:46:00.000,2024-01-22t14:46:00.000,2024-01-22t14:46:00.000,2024-01-22t15:33:00.000,,,,49.0,,
arrival,unknown,nwa,fmci,2024-01-23t09:00:00.000,hah,fmch,2024-01-23t09:30:00.000,empty,,,522,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,dza,fmcz,2024-01-23t10:15:00.000,hah,fmch,2024-01-23t11:15:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,,,,,,
arrival,unknown,dza,fmcz,2024-01-23t10:15:00.000,hah,fmch,2024-01-23t11:15:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-01-23t10:40:00.000,hah,fmch,2024-01-23t11:55:00.000,,h1,h1,3656,h13656,h13656,air tanzania,tc,atc,210,tc210,atc210,3,28.0,,2024-01-23t11:08:00.000,2024-01-23t11:08:00.000,2024-01-23t11:08:00.000,2024-01-23t12:15:00.000,,,,21.0,,
arrival,landed,dar,htda,2024-01-23t10:40:00.000,hah,fmch,2024-01-23t11:55:00.000,air tanzania,tc,atc,210,tc210,atc210,,,,,,,3,28.0,,2024-01-23t11:08:00.000,2024-01-23t11:08:00.000,2024-01-23t11:08:00.000,2024-01-23t12:15:00.000,,,,21.0,,
arrival,landed,nbo,hkjk,2024-01-23t10:30:00.000,hah,fmch,2024-01-23t13:00:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,82.0,2024-01-23t11:50:00.000,2024-01-23t11:52:00.000,2024-01-23t11:52:00.000,2024-01-23t11:52:00.000,2024-01-23t13:46:00.000,2024-01-23t13:47:00.000,2024-01-23t13:47:00.000,2024-01-23t13:47:00.000,48.0,,
arrival,landed,nbo,hkjk,2024-01-23t10:30:00.000,hah,fmch,2024-01-23t13:00:00.000,air france,af,afr,8075,af8075,afr8075,kenya airways,kq,kqa,264,kq264,kqa264,1a,82.0,2024-01-23t11:50:00.000,2024-01-23t11:52:00.000,2024-01-23t11:52:00.000,2024-01-23t11:52:00.000,2024-01-23t13:46:00.000,2024-01-23t13:47:00.000,2024-01-23t13:47:00.000,2024-01-23t13:47:00.000,48.0,,
arrival,landed,nbo,hkjk,2024-01-23t10:30:00.000,hah,fmch,2024-01-23t13:00:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,82.0,2024-01-23t11:50:00.000,2024-01-23t11:52:00.000,2024-01-23t11:52:00.000,2024-01-23t11:52:00.000,2024-01-23t13:46:00.000,2024-01-23t13:47:00.000,2024-01-23t13:47:00.000,2024-01-23t13:47:00.000,48.0,,
arrival,landed,dar,htda,2024-01-23t13:25:00.000,hah,fmch,2024-01-23t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,,2024-01-23t12:55:00.000,2024-01-23t13:12:00.000,2024-01-23t13:12:00.000,2024-01-23t13:12:00.000,2024-01-23t14:20:00.000,2024-01-23t14:17:00.000,2024-01-23t14:17:00.000,2024-01-23t14:17:00.000,,c5,
arrival,unknown,ajn,fmcv,2024-01-24t07:30:00.000,hah,fmch,2024-01-24t08:30:00.000,empty,,,504,,,,,,,,,,,,,,,,,,,,,
arrival,landed,run,fmee,2024-01-24t07:45:00.000,hah,fmch,2024-01-24t09:20:00.000,air austral,uu,reu,255,uu255,reu255,,,,,,,,,,2024-01-24t07:40:00.000,2024-01-24t07:40:00.000,2024-01-24t07:40:00.000,2024-01-24t08:54:00.000,2024-01-24t08:57:00.000,2024-01-24t08:57:00.000,2024-01-24t08:57:00.000,,,
arrival,unknown,nwa,fmci,2024-01-24t12:20:00.000,hah,fmch,2024-01-24t12:45:00.000,empty,,,311,,,,,,,,,,,,,,,,,,,,,
arrival,landed,nbo,hkjk,2024-01-24t10:30:00.000,hah,fmch,2024-01-24t13:00:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,14.0,2024-01-24t10:30:00.000,2024-01-24t10:43:00.000,2024-01-24t10:43:00.000,2024-01-24t10:43:00.000,2024-01-24t12:43:00.000,2024-01-24t12:46:00.000,2024-01-24t12:46:00.000,2024-01-24t12:46:00.000,,,
arrival,landed,nbo,hkjk,2024-01-24t10:30:00.000,hah,fmch,2024-01-24t13:00:00.000,air france,af,afr,8075,af8075,afr8075,kenya airways,kq,kqa,264,kq264,kqa264,1a,14.0,2024-01-24t10:30:00.000,2024-01-24t10:43:00.000,2024-01-24t10:43:00.000,2024-01-24t10:43:00.000,2024-01-24t12:43:00.000,2024-01-24t12:46:00.000,2024-01-24t12:46:00.000,2024-01-24t12:46:00.000,,,
arrival,landed,nbo,hkjk,2024-01-24t10:30:00.000,hah,fmch,2024-01-24t13:00:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,14.0,2024-01-24t10:30:00.000,2024-01-24t10:43:00.000,2024-01-24t10:43:00.000,2024-01-24t10:43:00.000,2024-01-24t12:43:00.000,2024-01-24t12:46:00.000,2024-01-24t12:46:00.000,2024-01-24t12:46:00.000,,,
arrival,unknown,dza,fmcz,2024-01-24t12:15:00.000,hah,fmch,2024-01-24t13:00:00.000,air austral,uu,reu,274,uu274,reu274,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-01-24t13:25:00.000,hah,fmch,2024-01-24t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,6.0,,2024-01-24t13:31:00.000,2024-01-24t13:31:00.000,2024-01-24t13:31:00.000,2024-01-24t14:36:00.000,2024-01-24t14:40:00.000,2024-01-24t14:40:00.000,2024-01-24t14:40:00.000,,c5,
arrival,unknown,ajn,fmcv,2024-01-24t15:30:00.000,hah,fmch,2024-01-24t16:00:00.000,empty,,,508,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2024-01-25t07:30:00.000,hah,fmch,2024-01-25t08:30:00.000,empty,,,504,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,dza,fmcz,2024-01-25t10:15:00.000,hah,fmch,2024-01-25t11:15:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,,,,,,
arrival,unknown,dza,fmcz,2024-01-25t10:15:00.000,hah,fmch,2024-01-25t11:15:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-01-25t10:40:00.000,hah,fmch,2024-01-25t11:55:00.000,,h1,h1,3656,h13656,h13656,air tanzania,tc,atc,210,tc210,atc210,3,55.0,2024-01-25t10:40:00.000,2024-01-25t11:34:00.000,2024-01-25t11:34:00.000,2024-01-25t11:34:00.000,2024-01-25t12:42:00.000,2024-01-25t12:35:00.000,2024-01-25t12:35:00.000,2024-01-25t12:35:00.000,40.0,,
arrival,landed,dar,htda,2024-01-25t10:40:00.000,hah,fmch,2024-01-25t11:55:00.000,air tanzania,tc,atc,210,tc210,atc210,,,,,,,3,55.0,2024-01-25t10:40:00.000,2024-01-25t11:34:00.000,2024-01-25t11:34:00.000,2024-01-25t11:34:00.000,2024-01-25t12:42:00.000,2024-01-25t12:35:00.000,2024-01-25t12:35:00.000,2024-01-25t12:35:00.000,40.0,,
arrival,unknown,dar,htda,2024-01-25t12:00:00.000,hah,fmch,2024-01-25t13:40:00.000,,h1,h1,1966,h11966,h11966,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,
arrival,unknown,dar,htda,2024-01-25t12:00:00.000,hah,fmch,2024-01-25t13:40:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-01-25t13:25:00.000,hah,fmch,2024-01-25t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,,,2024-01-25t13:21:00.000,2024-01-25t13:21:00.000,2024-01-25t13:21:00.000,2024-01-25t14:28:00.000,2024-01-25t14:37:00.000,2024-01-25t14:37:00.000,2024-01-25t14:37:00.000,,c5,
arrival,unknown,dza,fmcz,2024-01-25t13:45:00.000,hah,fmch,2024-01-25t14:45:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,,,,,,
arrival,unknown,dza,fmcz,2024-01-25t13:45:00.000,hah,fmch,2024-01-25t14:45:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2024-01-25t15:20:00.000,hah,fmch,2024-01-25t16:00:00.000,,h1,h1,1967,h11967,h11967,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2024-01-25t15:20:00.000,hah,fmch,2024-01-25t16:00:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-01-26t05:25:00.000,hah,fmch,2024-01-26t06:35:00.000,etihad airways,ey,etd,4954,ey4954,etd4954,egyptair,ms,msr,841,ms841,msr841,3,20.0,,2024-01-26t05:45:00.000,2024-01-26t05:45:00.000,2024-01-26t05:45:00.000,2024-01-26t06:41:00.000,2024-01-26t06:49:00.000,2024-01-26t06:49:00.000,2024-01-26t06:49:00.000,14.0,,
arrival,landed,dar,htda,2024-01-26t05:25:00.000,hah,fmch,2024-01-26t06:35:00.000,egyptair,ms,msr,841,ms841,msr841,,,,,,,3,20.0,,2024-01-26t05:45:00.000,2024-01-26t05:45:00.000,2024-01-26t05:45:00.000,2024-01-26t06:41:00.000,2024-01-26t06:49:00.000,2024-01-26t06:49:00.000,2024-01-26t06:49:00.000,14.0,,
arrival,unknown,ajn,fmcv,2024-01-26t07:30:00.000,hah,fmch,2024-01-26t08:30:00.000,empty,,,504,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,nwa,fmci,2024-01-26t12:20:00.000,hah,fmch,2024-01-26t12:45:00.000,empty,,,311,,,,,,,,,,,,,,,,,,,,,
arrival,landed,nbo,hkjk,2024-01-26t10:30:00.000,hah,fmch,2024-01-26t13:00:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,4.0,2024-01-26t10:30:00.000,2024-01-26t10:34:00.000,2024-01-26t10:34:00.000,2024-01-26t10:34:00.000,2024-01-26t12:27:00.000,2024-01-26t12:36:00.000,2024-01-26t12:36:00.000,2024-01-26t12:36:00.000,,,
arrival,landed,nbo,hkjk,2024-01-26t10:30:00.000,hah,fmch,2024-01-26t13:00:00.000,air france,af,afr,8075,af8075,afr8075,kenya airways,kq,kqa,264,kq264,kqa264,1a,4.0,2024-01-26t10:30:00.000,2024-01-26t10:34:00.000,2024-01-26t10:34:00.000,2024-01-26t10:34:00.000,2024-01-26t12:27:00.000,2024-01-26t12:36:00.000,2024-01-26t12:36:00.000,2024-01-26t12:36:00.000,,,
arrival,landed,nbo,hkjk,2024-01-26t10:30:00.000,hah,fmch,2024-01-26t13:00:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,4.0,2024-01-26t10:30:00.000,2024-01-26t10:34:00.000,2024-01-26t10:34:00.000,2024-01-26t10:34:00.000,2024-01-26t12:27:00.000,2024-01-26t12:36:00.000,2024-01-26t12:36:00.000,2024-01-26t12:36:00.000,,,
arrival,unknown,dza,fmcz,2024-01-26t13:30:00.000,hah,fmch,2024-01-26t14:30:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,,,,,,
arrival,unknown,dza,fmcz,2024-01-26t13:30:00.000,hah,fmch,2024-01-26t14:30:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-01-26t13:25:00.000,hah,fmch,2024-01-26t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,5.0,,2024-01-26t13:29:00.000,2024-01-26t13:29:00.000,2024-01-26t13:29:00.000,2024-01-26t14:39:00.000,2024-01-26t14:38:00.000,2024-01-26t14:38:00.000,2024-01-26t14:38:00.000,,c5,
arrival,unknown,ajn,fmcv,2024-01-26t15:30:00.000,hah,fmch,2024-01-26t16:00:00.000,empty,,,508,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,nwa,fmci,2024-01-27t09:00:00.000,hah,fmch,2024-01-27t09:30:00.000,empty,,,522,,,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-01-27t10:40:00.000,hah,fmch,2024-01-27t11:55:00.000,,h1,h1,3656,h13656,h13656,air tanzania,tc,atc,210,tc210,atc210,3,48.0,2024-01-27t10:40:00.000,2024-01-27t11:27:00.000,2024-01-27t11:27:00.000,2024-01-27t11:27:00.000,2024-01-27t12:33:00.000,2024-01-27t12:29:00.000,2024-01-27t12:29:00.000,2024-01-27t12:29:00.000,35.0,,
arrival,landed,dar,htda,2024-01-27t10:40:00.000,hah,fmch,2024-01-27t11:55:00.000,air tanzania,tc,atc,210,tc210,atc210,,,,,,,3,48.0,2024-01-27t10:40:00.000,2024-01-27t11:27:00.000,2024-01-27t11:27:00.000,2024-01-27t11:27:00.000,2024-01-27t12:33:00.000,2024-01-27t12:29:00.000,2024-01-27t12:29:00.000,2024-01-27t12:29:00.000,35.0,,
arrival,unknown,nbo,hkjk,2024-01-27t10:30:00.000,hah,fmch,2024-01-27t13:00:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,,2024-01-27t10:26:00.000,,,,,,,,,,
arrival,unknown,nbo,hkjk,2024-01-27t10:30:00.000,hah,fmch,2024-01-27t13:00:00.000,air france,af,afr,8075,af8075,afr8075,kenya airways,kq,kqa,264,kq264,kqa264,1a,,2024-01-27t10:26:00.000,,,,,,,,,,
arrival,unknown,nbo,hkjk,2024-01-27t10:30:00.000,hah,fmch,2024-01-27t13:00:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,,2024-01-27t10:26:00.000,,,,,,,,,,
arrival,unknown,dar,htda,2024-01-27t12:00:00.000,hah,fmch,2024-01-27t13:40:00.000,,h1,h1,1966,h11966,h11966,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,
arrival,unknown,dar,htda,2024-01-27t12:00:00.000,hah,fmch,2024-01-27t13:40:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-01-27t13:25:00.000,hah,fmch,2024-01-27t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,7.0,,2024-01-27t13:31:00.000,2024-01-27t13:31:00.000,2024-01-27t13:31:00.000,2024-01-27t14:39:00.000,2024-01-27t14:42:00.000,2024-01-27t14:42:00.000,2024-01-27t14:42:00.000,,c5,
arrival,unknown,ajn,fmcv,2024-01-27t15:30:00.000,hah,fmch,2024-01-27t16:00:00.000,empty,,,508,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2024-01-27t15:20:00.000,hah,fmch,2024-01-27t16:00:00.000,,h1,h1,1967,h11967,h11967,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2024-01-27t15:20:00.000,hah,fmch,2024-01-27t16:00:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,
arrival,unknown,dar,htda,2024-01-27t12:00:00.000,hah,fmch,2024-01-27t15:25:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2024-01-27t15:20:00.000,hah,fmch,2024-01-27t17:40:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,
arrival,landed,dza,fmcz,2024-01-28t10:15:00.000,hah,fmch,2024-01-28t11:15:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,,,2024-01-28t10:05:00.000,2024-01-28t10:05:00.000,2024-01-28t10:05:00.000,2024-01-28t10:53:00.000,2024-01-28t10:51:00.000,2024-01-28t10:51:00.000,2024-01-28t10:51:00.000,,,
arrival,landed,dza,fmcz,2024-01-28t10:15:00.000,hah,fmch,2024-01-28t11:15:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,,,2024-01-28t10:05:00.000,2024-01-28t10:05:00.000,2024-01-28t10:05:00.000,2024-01-28t10:53:00.000,2024-01-28t10:51:00.000,2024-01-28t10:51:00.000,2024-01-28t10:51:00.000,,,
arrival,landed,nbo,hkjk,2024-01-28t10:30:00.000,hah,fmch,2024-01-28t13:00:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,1.0,2024-01-28t10:30:00.000,2024-01-28t10:30:00.000,2024-01-28t10:30:00.000,2024-01-28t10:30:00.000,2024-01-28t12:23:00.000,2024-01-28t12:25:00.000,2024-01-28t12:25:00.000,2024-01-28t12:25:00.000,,,
arrival,landed,dar,htda,2024-01-28t13:25:00.000,hah,fmch,2024-01-28t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,24.0,,2024-01-28t13:48:00.000,2024-01-28t13:48:00.000,2024-01-28t13:48:00.000,2024-01-28t14:56:00.000,2024-01-28t14:56:00.000,2024-01-28t14:56:00.000,2024-01-28t14:56:00.000,11.0,c5,
arrival,unknown,ajn,fmcv,2024-01-29t07:30:00.000,hah,fmch,2024-01-29t08:30:00.000,empty,,,504,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,nwa,fmci,2024-01-29t12:20:00.000,hah,fmch,2024-01-29t12:45:00.000,empty,,,311,,,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-01-29t13:25:00.000,hah,fmch,2024-01-29t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,2.0,,2024-01-29t13:27:00.000,2024-01-29t13:27:00.000,2024-01-29t13:27:00.000,2024-01-29t14:37:00.000,2024-01-29t14:31:00.000,2024-01-29t14:31:00.000,2024-01-29t14:31:00.000,,c5,
arrival,unknown,nwa,fmci,2024-01-30t09:00:00.000,hah,fmch,2024-01-30t09:30:00.000,empty,,,522,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,dza,fmcz,2024-01-30t10:15:00.000,hah,fmch,2024-01-30t11:15:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,,,,,,
arrival,unknown,dza,fmcz,2024-01-30t10:15:00.000,hah,fmch,2024-01-30t11:15:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-01-30t10:40:00.000,hah,fmch,2024-01-30t11:55:00.000,,h1,h1,3656,h13656,h13656,air tanzania,tc,atc,210,tc210,atc210,3,34.0,2024-01-30t10:40:00.000,2024-01-30t11:14:00.000,2024-01-30t11:14:00.000,2024-01-30t11:14:00.000,2024-01-30t12:21:00.000,2024-01-30t12:23:00.000,2024-01-30t12:23:00.000,2024-01-30t12:23:00.000,29.0,,
arrival,landed,dar,htda,2024-01-30t10:40:00.000,hah,fmch,2024-01-30t11:55:00.000,air tanzania,tc,atc,210,tc210,atc210,,,,,,,3,34.0,2024-01-30t10:40:00.000,2024-01-30t11:14:00.000,2024-01-30t11:14:00.000,2024-01-30t11:14:00.000,2024-01-30t12:21:00.000,2024-01-30t12:23:00.000,2024-01-30t12:23:00.000,2024-01-30t12:23:00.000,29.0,,
arrival,landed,nbo,hkjk,2024-01-30t10:30:00.000,hah,fmch,2024-01-30t13:00:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,16.0,2024-01-30t10:42:00.000,2024-01-30t10:45:00.000,2024-01-30t10:45:00.000,2024-01-30t10:45:00.000,2024-01-30t12:39:00.000,2024-01-30t12:42:00.000,2024-01-30t12:42:00.000,2024-01-30t12:42:00.000,,,
arrival,landed,nbo,hkjk,2024-01-30t10:30:00.000,hah,fmch,2024-01-30t13:00:00.000,air france,af,afr,8075,af8075,afr8075,kenya airways,kq,kqa,264,kq264,kqa264,1a,16.0,2024-01-30t10:42:00.000,2024-01-30t10:45:00.000,2024-01-30t10:45:00.000,2024-01-30t10:45:00.000,2024-01-30t12:39:00.000,2024-01-30t12:42:00.000,2024-01-30t12:42:00.000,2024-01-30t12:42:00.000,,,
arrival,landed,nbo,hkjk,2024-01-30t10:30:00.000,hah,fmch,2024-01-30t13:00:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,16.0,2024-01-30t10:42:00.000,2024-01-30t10:45:00.000,2024-01-30t10:45:00.000,2024-01-30t10:45:00.000,2024-01-30t12:39:00.000,2024-01-30t12:42:00.000,2024-01-30t12:42:00.000,2024-01-30t12:42:00.000,,,
arrival,landed,dar,htda,2024-01-30t13:25:00.000,hah,fmch,2024-01-30t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,,,2024-01-30t13:22:00.000,2024-01-30t13:22:00.000,2024-01-30t13:22:00.000,2024-01-30t14:31:00.000,,,,,c5,
arrival,unknown,ajn,fmcv,2024-01-31t07:30:00.000,hah,fmch,2024-01-31t08:30:00.000,empty,,,504,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,nwa,fmci,2024-01-31t12:20:00.000,hah,fmch,2024-01-31t12:45:00.000,empty,,,311,,,,,,,,,,,,,,,,,,,,,
arrival,landed,nbo,hkjk,2024-01-31t10:30:00.000,hah,fmch,2024-01-31t13:00:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,10.0,2024-01-31t10:30:00.000,2024-01-31t10:39:00.000,2024-01-31t10:39:00.000,2024-01-31t10:39:00.000,2024-01-31t12:29:00.000,2024-01-31t12:34:00.000,2024-01-31t12:34:00.000,2024-01-31t12:34:00.000,,,
arrival,landed,nbo,hkjk,2024-01-31t10:30:00.000,hah,fmch,2024-01-31t13:00:00.000,air france,af,afr,8075,af8075,afr8075,kenya airways,kq,kqa,264,kq264,kqa264,1a,10.0,2024-01-31t10:30:00.000,2024-01-31t10:39:00.000,2024-01-31t10:39:00.000,2024-01-31t10:39:00.000,2024-01-31t12:29:00.000,2024-01-31t12:34:00.000,2024-01-31t12:34:00.000,2024-01-31t12:34:00.000,,,
arrival,landed,nbo,hkjk,2024-01-31t10:30:00.000,hah,fmch,2024-01-31t13:00:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,10.0,2024-01-31t10:30:00.000,2024-01-31t10:39:00.000,2024-01-31t10:39:00.000,2024-01-31t10:39:00.000,2024-01-31t12:29:00.000,2024-01-31t12:34:00.000,2024-01-31t12:34:00.000,2024-01-31t12:34:00.000,,,
arrival,landed,dza,fmcz,2024-01-31t12:15:00.000,hah,fmch,2024-01-31t13:00:00.000,air france,af,afr,3253,af3253,afr3253,air austral,uu,reu,274,uu274,reu274,,12.0,,2024-01-31t12:26:00.000,2024-01-31t12:26:00.000,2024-01-31t12:26:00.000,2024-01-31t13:03:00.000,2024-01-31t13:01:00.000,2024-01-31t13:01:00.000,2024-01-31t13:01:00.000,1.0,,
arrival,landed,dza,fmcz,2024-01-31t12:15:00.000,hah,fmch,2024-01-31t13:00:00.000,air austral,uu,reu,274,uu274,reu274,,,,,,,,12.0,,2024-01-31t12:26:00.000,2024-01-31t12:26:00.000,2024-01-31t12:26:00.000,2024-01-31t13:03:00.000,2024-01-31t13:01:00.000,2024-01-31t13:01:00.000,2024-01-31t13:01:00.000,1.0,,
arrival,landed,dar,htda,2024-01-31t13:25:00.000,hah,fmch,2024-01-31t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,4.0,,2024-01-31t13:28:00.000,2024-01-31t13:28:00.000,2024-01-31t13:28:00.000,2024-01-31t14:31:00.000,,,,,c5,
arrival,unknown,ajn,fmcv,2024-01-31t15:30:00.000,hah,fmch,2024-01-31t16:00:00.000,empty,,,508,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2024-02-01t07:30:00.000,hah,fmch,2024-02-01t08:30:00.000,empty,,,504,,,,,,,,,,,,,,,,,,,,,
arrival,landed,dza,fmcz,2024-02-01t10:15:00.000,hah,fmch,2024-02-01t11:15:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,83.0,,2024-02-01t11:38:00.000,2024-02-01t11:38:00.000,2024-02-01t11:38:00.000,2024-02-01t12:23:00.000,,,,68.0,,
arrival,landed,dza,fmcz,2024-02-01t10:15:00.000,hah,fmch,2024-02-01t11:15:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,83.0,,2024-02-01t11:38:00.000,2024-02-01t11:38:00.000,2024-02-01t11:38:00.000,2024-02-01t12:23:00.000,,,,68.0,,
arrival,landed,dar,htda,2024-02-01t10:40:00.000,hah,fmch,2024-02-01t11:55:00.000,,h1,h1,3656,h13656,h13656,air tanzania,tc,atc,210,tc210,atc210,3,36.0,2024-02-01t10:40:00.000,2024-02-01t11:15:00.000,2024-02-01t11:15:00.000,2024-02-01t11:15:00.000,2024-02-01t12:19:00.000,,,,24.0,,
arrival,landed,dar,htda,2024-02-01t10:40:00.000,hah,fmch,2024-02-01t11:55:00.000,air tanzania,tc,atc,210,tc210,atc210,,,,,,,3,36.0,2024-02-01t10:40:00.000,2024-02-01t11:15:00.000,2024-02-01t11:15:00.000,2024-02-01t11:15:00.000,2024-02-01t12:19:00.000,,,,24.0,,
arrival,unknown,dar,htda,2024-02-01t12:00:00.000,hah,fmch,2024-02-01t14:05:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-02-01t13:25:00.000,hah,fmch,2024-02-01t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,,2024-02-01t13:25:00.000,2024-02-01t13:19:00.000,2024-02-01t13:19:00.000,2024-02-01t13:19:00.000,2024-02-01t14:26:00.000,2024-02-01t14:26:00.000,2024-02-01t14:26:00.000,2024-02-01t14:26:00.000,,c5,
