type,status,departure.iataCode,departure.icaoCode,departure.scheduledTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,departure.delay,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay,departure.estimatedTime,arrival.baggage,arrival.gate,error
departure,active,vca,vvct,2023-11-04t11:35:00.000,2023-11-04t11:31:00.000,2023-11-04t11:31:00.000,2023-11-04t11:31:00.000,dad,vvdn,1,2023-11-04t13:05:00.000,2023-11-04t12:39:00.000,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-04t12:35:00.000,,,,pqc,vvpq,,2023-11-04t13:25:00.000,,bamboo airways,qh,bav,2181,qh2181,bav2181,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-04t13:20:00.000,2023-11-04t13:22:00.000,2023-11-04t13:22:00.000,2023-11-04t13:22:00.000,dad,vvdn,1,2023-11-04t14:50:00.000,2023-11-04t14:28:00.000,vietnam airlines,vn,hvn,1440,vn1440,hvn1440,2.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-04t14:10:00.000,2023-11-04t14:26:00.000,2023-11-04t14:26:00.000,2023-11-04t14:26:00.000,hph,vvci,,2023-11-04t16:15:00.000,,,a1,a1,2488,a12488,a12488,16.0,vietjet air,vj,vjc,488,vj488,vjc488,,,,,,,,
departure,active,vca,vvct,2023-11-04t14:10:00.000,2023-11-04t14:26:00.000,2023-11-04t14:26:00.000,2023-11-04t14:26:00.000,hph,vvci,,2023-11-04t16:15:00.000,,flexflight,w2,fxt,4488,w24488,fxt4488,16.0,vietjet air,vj,vjc,488,vj488,vjc488,,,,,,,,
departure,active,vca,vvct,2023-11-04t14:10:00.000,2023-11-04t14:26:00.000,2023-11-04t14:26:00.000,2023-11-04t14:26:00.000,hph,vvci,,2023-11-04t16:15:00.000,,,h1,h1,4388,h14388,h14388,16.0,vietjet air,vj,vjc,488,vj488,vjc488,,,,,,,,
departure,active,vca,vvct,2023-11-04t14:10:00.000,2023-11-04t14:26:00.000,2023-11-04t14:26:00.000,2023-11-04t14:26:00.000,hph,vvci,,2023-11-04t16:15:00.000,,vietjet air,vj,vjc,488,vj488,vjc488,16.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-04t14:15:00.000,2023-11-04t14:15:00.000,2023-11-04t14:15:00.000,2023-11-04t14:15:00.000,han,vvnb,t1,2023-11-04t16:20:00.000,2023-11-04t16:06:00.000,vietnam airlines,vn,hvn,1202,vn1202,hvn1202,1.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-04t14:20:00.000,2023-11-04t14:20:00.000,2023-11-04t14:20:00.000,2023-11-04t14:20:00.000,vcs,vvcs,,2023-11-04t15:20:00.000,2023-11-04t14:57:00.000,vasco,0v,vfc,8070,0v8070,vfc8070,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-04t15:50:00.000,2023-11-04t16:00:00.000,2023-11-04t16:00:00.000,2023-11-04t16:00:00.000,han,vvnb,t1,2023-11-04t18:00:00.000,2023-11-04t17:52:00.000,,a1,a1,2468,a12468,a12468,10.0,vietjet air,vj,vjc,468,vj468,vjc468,,,,,,,,
departure,active,vca,vvct,2023-11-04t15:50:00.000,2023-11-04t16:00:00.000,2023-11-04t16:00:00.000,2023-11-04t16:00:00.000,han,vvnb,t1,2023-11-04t18:00:00.000,2023-11-04t17:52:00.000,flexflight,w2,fxt,4468,w24468,fxt4468,10.0,vietjet air,vj,vjc,468,vj468,vjc468,,,,,,,,
departure,active,vca,vvct,2023-11-04t15:50:00.000,2023-11-04t16:00:00.000,2023-11-04t16:00:00.000,2023-11-04t16:00:00.000,han,vvnb,t1,2023-11-04t18:00:00.000,2023-11-04t17:52:00.000,,h1,h1,4140,h14140,h14140,10.0,vietjet air,vj,vjc,468,vj468,vjc468,,,,,,,,
departure,active,vca,vvct,2023-11-04t15:50:00.000,2023-11-04t16:00:00.000,2023-11-04t16:00:00.000,2023-11-04t16:00:00.000,han,vvnb,t1,2023-11-04t18:00:00.000,2023-11-04t17:52:00.000,vietjet air,vj,vjc,468,vj468,vjc468,10.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-04t17:05:00.000,2023-11-04t17:12:00.000,2023-11-04t17:12:00.000,2023-11-04t17:12:00.000,icn,rksi,1,2023-11-05t00:10:00.000,2023-11-05t00:02:00.000,,a1,a1,2954,a12954,a12954,8.0,vietjet air,vj,vjc,954,vj954,vjc954,,,,,,,,
departure,active,vca,vvct,2023-11-04t17:05:00.000,2023-11-04t17:12:00.000,2023-11-04t17:12:00.000,2023-11-04t17:12:00.000,icn,rksi,1,2023-11-05t00:10:00.000,2023-11-05t00:02:00.000,flexflight,w2,fxt,4954,w24954,fxt4954,8.0,vietjet air,vj,vjc,954,vj954,vjc954,,,,,,,,
departure,active,vca,vvct,2023-11-04t17:05:00.000,2023-11-04t17:12:00.000,2023-11-04t17:12:00.000,2023-11-04t17:12:00.000,icn,rksi,1,2023-11-05t00:10:00.000,2023-11-05t00:02:00.000,,h1,h1,4533,h14533,h14533,8.0,vietjet air,vj,vjc,954,vj954,vjc954,,,,,,,,
departure,active,vca,vvct,2023-11-04t17:05:00.000,2023-11-04t17:12:00.000,2023-11-04t17:12:00.000,2023-11-04t17:12:00.000,icn,rksi,1,2023-11-05t00:10:00.000,2023-11-05t00:02:00.000,vietjet air,vj,vjc,954,vj954,vjc954,8.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-04t18:30:00.000,,,,han,vvnb,1,2023-11-04t20:40:00.000,,,a1,a1,2462,a12462,a12462,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2023-11-04t18:30:00.000,,,,han,vvnb,1,2023-11-04t20:40:00.000,,flexflight,w2,fxt,4462,w24462,fxt4462,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2023-11-04t18:30:00.000,,,,han,vvnb,1,2023-11-04t20:40:00.000,,,h1,h1,4332,h14332,h14332,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2023-11-04t18:30:00.000,,,,han,vvnb,1,2023-11-04t20:40:00.000,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-04t19:50:00.000,2023-11-04t20:01:00.000,2023-11-04t20:01:00.000,2023-11-04t20:01:00.000,han,vvnb,t1,2023-11-04t22:15:00.000,,vietnam airlines,vn,hvn,1206,vn1206,hvn1206,11.0,,,,,,,,,,,,,,
departure,unknown,vca,vvct,2023-11-04t20:55:00.000,,,,han,vvnb,1,2023-11-04t23:10:00.000,,bamboo airways,qh,bav,1432,qh1432,bav1432,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-05t05:50:00.000,,,,han,vvnb,t1,2023-11-05t08:00:00.000,,,a1,a1,2466,a12466,a12466,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2023-11-05t05:50:00.000,,,,han,vvnb,t1,2023-11-05t08:00:00.000,,flexflight,w2,fxt,4466,w24466,fxt4466,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2023-11-05t05:50:00.000,,,,han,vvnb,t1,2023-11-05t08:00:00.000,,,h1,h1,4036,h14036,h14036,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2023-11-05t05:50:00.000,,,,han,vvnb,t1,2023-11-05t08:00:00.000,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-05t10:00:00.000,2023-11-05t10:00:00.000,2023-11-05t10:00:00.000,2023-11-05t10:00:00.000,han,vvnb,t1,2023-11-05t12:20:00.000,2023-11-05t11:50:00.000,vietnam airlines,vn,hvn,1200,vn1200,hvn1200,,,,,,,,,,,,,,,
departure,unknown,vca,vvct,2023-11-05t11:35:00.000,,,,dad,vvdn,1,2023-11-05t13:05:00.000,,,a1,a1,2702,a12702,a12702,,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,
departure,unknown,vca,vvct,2023-11-05t11:35:00.000,,,,dad,vvdn,1,2023-11-05t13:05:00.000,,flexflight,w2,fxt,4702,w24702,fxt4702,,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,
departure,unknown,vca,vvct,2023-11-05t11:35:00.000,,,,dad,vvdn,1,2023-11-05t13:05:00.000,,,h1,h1,4348,h14348,h14348,,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,
departure,unknown,vca,vvct,2023-11-05t11:35:00.000,,,,dad,vvdn,1,2023-11-05t13:05:00.000,,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,,,,,,,,
departure,unknown,vca,vvct,2023-11-05t11:35:00.000,,,,vii,vvvh,,2023-11-05t13:25:00.000,,,a1,a1,2480,a12480,a12480,,vietjet air,vj,vjc,480,vj480,vjc480,,,,,,,,
departure,unknown,vca,vvct,2023-11-05t11:35:00.000,,,,vii,vvvh,,2023-11-05t13:25:00.000,,flexflight,w2,fxt,4480,w24480,fxt4480,,vietjet air,vj,vjc,480,vj480,vjc480,,,,,,,,
departure,unknown,vca,vvct,2023-11-05t11:35:00.000,,,,vii,vvvh,,2023-11-05t13:25:00.000,,,h1,h1,4438,h14438,h14438,,vietjet air,vj,vjc,480,vj480,vjc480,,,,,,,,
departure,unknown,vca,vvct,2023-11-05t11:35:00.000,,,,vii,vvvh,,2023-11-05t13:25:00.000,,vietjet air,vj,vjc,480,vj480,vjc480,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-05t12:35:00.000,,,,pqc,vvpq,,2023-11-05t13:25:00.000,,bamboo airways,qh,bav,2181,qh2181,bav2181,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-05t13:20:00.000,2023-11-05t13:25:00.000,2023-11-05t13:25:00.000,2023-11-05t13:25:00.000,dad,vvdn,1,2023-11-05t14:50:00.000,2023-11-05t14:32:00.000,vietnam airlines,vn,hvn,1440,vn1440,hvn1440,5.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-05t14:15:00.000,2023-11-05t14:49:00.000,2023-11-05t14:49:00.000,2023-11-05t14:49:00.000,han,vvnb,t1,2023-11-05t16:20:00.000,2023-11-05t16:40:00.000,vietnam airlines,vn,hvn,1202,vn1202,hvn1202,34.0,,,,,,,,,,20.0,,,,
departure,active,vca,vvct,2023-11-05t15:50:00.000,,,,han,vvnb,t1,2023-11-05t18:00:00.000,,,a1,a1,2468,a12468,a12468,,vietjet air,vj,vjc,468,vj468,vjc468,,,,,,,,
departure,active,vca,vvct,2023-11-05t15:50:00.000,,,,han,vvnb,t1,2023-11-05t18:00:00.000,,flexflight,w2,fxt,4468,w24468,fxt4468,,vietjet air,vj,vjc,468,vj468,vjc468,,,,,,,,
departure,active,vca,vvct,2023-11-05t15:50:00.000,,,,han,vvnb,t1,2023-11-05t18:00:00.000,,,h1,h1,4140,h14140,h14140,,vietjet air,vj,vjc,468,vj468,vjc468,,,,,,,,
departure,active,vca,vvct,2023-11-05t15:50:00.000,,,,han,vvnb,t1,2023-11-05t18:00:00.000,,vietjet air,vj,vjc,468,vj468,vjc468,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-05t18:30:00.000,,,,han,vvnb,t1,2023-11-05t20:40:00.000,,,a1,a1,2462,a12462,a12462,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2023-11-05t18:30:00.000,,,,han,vvnb,t1,2023-11-05t20:40:00.000,,flexflight,w2,fxt,4462,w24462,fxt4462,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2023-11-05t18:30:00.000,,,,han,vvnb,t1,2023-11-05t20:40:00.000,,,h1,h1,4332,h14332,h14332,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2023-11-05t18:30:00.000,,,,han,vvnb,t1,2023-11-05t20:40:00.000,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-05t19:50:00.000,2023-11-05t19:59:00.000,2023-11-05t19:59:00.000,2023-11-05t19:59:00.000,han,vvnb,t1,2023-11-05t22:15:00.000,2023-11-05t21:47:00.000,vietnam airlines,vn,hvn,1206,vn1206,hvn1206,10.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-05t20:55:00.000,,,,han,vvnb,1,2023-11-05t23:10:00.000,,bamboo airways,qh,bav,1432,qh1432,bav1432,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-06t05:50:00.000,2023-11-06t05:45:00.000,2023-11-06t05:45:00.000,2023-11-06t05:45:00.000,han,vvnb,t1,2023-11-06t08:00:00.000,,,a1,a1,2466,a12466,a12466,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2023-11-06t05:50:00.000,2023-11-06t05:45:00.000,2023-11-06t05:45:00.000,2023-11-06t05:45:00.000,han,vvnb,t1,2023-11-06t08:00:00.000,,flexflight,w2,fxt,4466,w24466,fxt4466,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2023-11-06t05:50:00.000,2023-11-06t05:45:00.000,2023-11-06t05:45:00.000,2023-11-06t05:45:00.000,han,vvnb,t1,2023-11-06t08:00:00.000,,,h1,h1,4036,h14036,h14036,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2023-11-06t05:50:00.000,2023-11-06t05:45:00.000,2023-11-06t05:45:00.000,2023-11-06t05:45:00.000,han,vvnb,t1,2023-11-06t08:00:00.000,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-06t10:00:00.000,,,,han,vvnb,t1,2023-11-06t12:20:00.000,,vietnam airlines,vn,hvn,1200,vn1200,hvn1200,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-06t11:35:00.000,,,,dad,vvdn,1,2023-11-06t13:05:00.000,,,a1,a1,2702,a12702,a12702,,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,
departure,active,vca,vvct,2023-11-06t11:35:00.000,,,,dad,vvdn,1,2023-11-06t13:05:00.000,,flexflight,w2,fxt,4702,w24702,fxt4702,,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,
departure,active,vca,vvct,2023-11-06t11:35:00.000,,,,dad,vvdn,1,2023-11-06t13:05:00.000,,,h1,h1,4348,h14348,h14348,,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,
departure,active,vca,vvct,2023-11-06t11:35:00.000,,,,dad,vvdn,1,2023-11-06t13:05:00.000,,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-06t13:20:00.000,2023-11-06t13:21:00.000,2023-11-06t13:21:00.000,2023-11-06t13:21:00.000,dad,vvdn,1,2023-11-06t14:50:00.000,2023-11-06t14:30:00.000,vietnam airlines,vn,hvn,1440,vn1440,hvn1440,1.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-06t14:15:00.000,2023-11-06t14:28:00.000,2023-11-06t14:28:00.000,2023-11-06t14:28:00.000,han,vvnb,t1,2023-11-06t16:20:00.000,2023-11-06t16:18:00.000,vietnam airlines,vn,hvn,1202,vn1202,hvn1202,13.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-06t14:20:00.000,2023-11-06t14:21:00.000,2023-11-06t14:21:00.000,2023-11-06t14:21:00.000,vcs,vvcs,,2023-11-06t15:20:00.000,2023-11-06t14:55:00.000,vasco,0v,vfc,8070,0v8070,vfc8070,2.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-06t15:50:00.000,2023-11-06t15:37:00.000,2023-11-06t15:37:00.000,2023-11-06t15:37:00.000,han,vvnb,t1,2023-11-06t18:00:00.000,2023-11-06t17:33:00.000,,a1,a1,2468,a12468,a12468,,vietjet air,vj,vjc,468,vj468,vjc468,,,,,,,,
departure,active,vca,vvct,2023-11-06t15:50:00.000,2023-11-06t15:37:00.000,2023-11-06t15:37:00.000,2023-11-06t15:37:00.000,han,vvnb,t1,2023-11-06t18:00:00.000,2023-11-06t17:33:00.000,flexflight,w2,fxt,4468,w24468,fxt4468,,vietjet air,vj,vjc,468,vj468,vjc468,,,,,,,,
departure,active,vca,vvct,2023-11-06t15:50:00.000,2023-11-06t15:37:00.000,2023-11-06t15:37:00.000,2023-11-06t15:37:00.000,han,vvnb,t1,2023-11-06t18:00:00.000,2023-11-06t17:33:00.000,,h1,h1,4140,h14140,h14140,,vietjet air,vj,vjc,468,vj468,vjc468,,,,,,,,
departure,active,vca,vvct,2023-11-06t15:50:00.000,2023-11-06t15:37:00.000,2023-11-06t15:37:00.000,2023-11-06t15:37:00.000,han,vvnb,t1,2023-11-06t18:00:00.000,2023-11-06t17:33:00.000,vietjet air,vj,vjc,468,vj468,vjc468,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-06t17:05:00.000,2023-11-06t17:30:00.000,2023-11-06t17:30:00.000,2023-11-06t17:30:00.000,icn,rksi,1,2023-11-07t00:10:00.000,2023-11-07t00:25:00.000,,a1,a1,2954,a12954,a12954,25.0,vietjet air,vj,vjc,954,vj954,vjc954,,,,16.0,,,,
departure,active,vca,vvct,2023-11-06t17:05:00.000,2023-11-06t17:30:00.000,2023-11-06t17:30:00.000,2023-11-06t17:30:00.000,icn,rksi,1,2023-11-07t00:10:00.000,2023-11-07t00:25:00.000,flexflight,w2,fxt,4954,w24954,fxt4954,25.0,vietjet air,vj,vjc,954,vj954,vjc954,,,,16.0,,,,
departure,active,vca,vvct,2023-11-06t17:05:00.000,2023-11-06t17:30:00.000,2023-11-06t17:30:00.000,2023-11-06t17:30:00.000,icn,rksi,1,2023-11-07t00:10:00.000,2023-11-07t00:25:00.000,,h1,h1,4533,h14533,h14533,25.0,vietjet air,vj,vjc,954,vj954,vjc954,,,,16.0,,,,
departure,active,vca,vvct,2023-11-06t17:05:00.000,2023-11-06t17:30:00.000,2023-11-06t17:30:00.000,2023-11-06t17:30:00.000,icn,rksi,1,2023-11-07t00:10:00.000,2023-11-07t00:25:00.000,vietjet air,vj,vjc,954,vj954,vjc954,25.0,,,,,,,,,,16.0,,,,
departure,active,vca,vvct,2023-11-06t18:30:00.000,,,,han,vvnb,t1,2023-11-06t20:40:00.000,,,a1,a1,2462,a12462,a12462,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2023-11-06t18:30:00.000,,,,han,vvnb,t1,2023-11-06t20:40:00.000,,flexflight,w2,fxt,4462,w24462,fxt4462,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2023-11-06t18:30:00.000,,,,han,vvnb,t1,2023-11-06t20:40:00.000,,,h1,h1,4332,h14332,h14332,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2023-11-06t18:30:00.000,,,,han,vvnb,t1,2023-11-06t20:40:00.000,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-06t19:50:00.000,2023-11-06t19:47:00.000,2023-11-06t19:47:00.000,2023-11-06t19:47:00.000,han,vvnb,t1,2023-11-06t22:15:00.000,2023-11-06t21:38:00.000,vietnam airlines,vn,hvn,1206,vn1206,hvn1206,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-06t21:45:00.000,,,,han,vvnb,1,2023-11-06t23:55:00.000,,,a1,a1,2465,a12465,a12465,,vietjet air,vj,vjc,465,vj465,vjc465,,,,,,,,
departure,active,vca,vvct,2023-11-06t21:45:00.000,,,,han,vvnb,1,2023-11-06t23:55:00.000,,flexflight,w2,fxt,4465,w24465,fxt4465,,vietjet air,vj,vjc,465,vj465,vjc465,,,,,,,,
departure,active,vca,vvct,2023-11-06t21:45:00.000,,,,han,vvnb,1,2023-11-06t23:55:00.000,,vietjet air,vj,vjc,465,vj465,vjc465,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-06t21:45:00.000,,,,han,vvnb,1,2023-11-06t23:55:00.000,,,a1,a1,2464,a12464,a12464,,vietjet air,vj,vjc,464,vj464,vjc464,,,,,,,,
departure,active,vca,vvct,2023-11-06t21:45:00.000,,,,han,vvnb,1,2023-11-06t23:55:00.000,,flexflight,w2,fxt,4464,w24464,fxt4464,,vietjet air,vj,vjc,464,vj464,vjc464,,,,,,,,
departure,active,vca,vvct,2023-11-06t21:45:00.000,,,,han,vvnb,1,2023-11-06t23:55:00.000,,,h1,h1,4289,h14289,h14289,,vietjet air,vj,vjc,464,vj464,vjc464,,,,,,,,
departure,active,vca,vvct,2023-11-06t21:45:00.000,,,,han,vvnb,1,2023-11-06t23:55:00.000,,vietjet air,vj,vjc,464,vj464,vjc464,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-07t05:50:00.000,,,,han,vvnb,t1,2023-11-07t08:00:00.000,,,a1,a1,2466,a12466,a12466,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2023-11-07t05:50:00.000,,,,han,vvnb,t1,2023-11-07t08:00:00.000,,flexflight,w2,fxt,4466,w24466,fxt4466,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2023-11-07t05:50:00.000,,,,han,vvnb,t1,2023-11-07t08:00:00.000,,,h1,h1,4036,h14036,h14036,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2023-11-07t05:50:00.000,,,,han,vvnb,t1,2023-11-07t08:00:00.000,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-07t09:10:00.000,,,,han,vvnb,1,2023-11-07t11:25:00.000,,bamboo airways,qh,bav,1434,qh1434,bav1434,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-07t10:00:00.000,2023-11-07t09:56:00.000,2023-11-07t09:56:00.000,2023-11-07t09:56:00.000,han,vvnb,t1,2023-11-07t12:20:00.000,2023-11-07t11:45:00.000,vietnam airlines,vn,hvn,1200,vn1200,hvn1200,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-07t11:35:00.000,2023-11-07t11:53:00.000,2023-11-07t11:53:00.000,2023-11-07t11:53:00.000,dad,vvdn,1,2023-11-07t13:05:00.000,2023-11-07t13:00:00.000,,a1,a1,2702,a12702,a12702,18.0,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,
departure,active,vca,vvct,2023-11-07t11:35:00.000,2023-11-07t11:53:00.000,2023-11-07t11:53:00.000,2023-11-07t11:53:00.000,dad,vvdn,1,2023-11-07t13:05:00.000,2023-11-07t13:00:00.000,flexflight,w2,fxt,4702,w24702,fxt4702,18.0,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,
departure,active,vca,vvct,2023-11-07t11:35:00.000,2023-11-07t11:53:00.000,2023-11-07t11:53:00.000,2023-11-07t11:53:00.000,dad,vvdn,1,2023-11-07t13:05:00.000,2023-11-07t13:00:00.000,,h1,h1,4348,h14348,h14348,18.0,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,
departure,active,vca,vvct,2023-11-07t11:35:00.000,2023-11-07t11:53:00.000,2023-11-07t11:53:00.000,2023-11-07t11:53:00.000,dad,vvdn,1,2023-11-07t13:05:00.000,2023-11-07t13:00:00.000,vietjet air,vj,vjc,702,vj702,vjc702,18.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-07t14:10:00.000,,,,hph,vvci,,2023-11-07t16:15:00.000,,,a1,a1,2488,a12488,a12488,,vietjet air,vj,vjc,488,vj488,vjc488,,,,,,,,
departure,active,vca,vvct,2023-11-07t14:10:00.000,,,,hph,vvci,,2023-11-07t16:15:00.000,,flexflight,w2,fxt,4488,w24488,fxt4488,,vietjet air,vj,vjc,488,vj488,vjc488,,,,,,,,
departure,active,vca,vvct,2023-11-07t14:10:00.000,,,,hph,vvci,,2023-11-07t16:15:00.000,,,h1,h1,4388,h14388,h14388,,vietjet air,vj,vjc,488,vj488,vjc488,,,,,,,,
departure,active,vca,vvct,2023-11-07t14:10:00.000,,,,hph,vvci,,2023-11-07t16:15:00.000,,vietjet air,vj,vjc,488,vj488,vjc488,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-07t14:15:00.000,,,,han,vvnb,t1,2023-11-07t16:20:00.000,,vietnam airlines,vn,hvn,1202,vn1202,hvn1202,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-07t14:20:00.000,,,,vcs,vvcs,,2023-11-07t15:20:00.000,,vietnam airlines,vn,hvn,8070,vn8070,hvn8070,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-07t15:50:00.000,,,,han,vvnb,t1,2023-11-07t18:00:00.000,,,a1,a1,2468,a12468,a12468,,vietjet air,vj,vjc,468,vj468,vjc468,,,,,,,,
departure,active,vca,vvct,2023-11-07t15:50:00.000,,,,han,vvnb,t1,2023-11-07t18:00:00.000,,flexflight,w2,fxt,4468,w24468,fxt4468,,vietjet air,vj,vjc,468,vj468,vjc468,,,,,,,,
departure,active,vca,vvct,2023-11-07t15:50:00.000,,,,han,vvnb,t1,2023-11-07t18:00:00.000,,,h1,h1,4140,h14140,h14140,,vietjet air,vj,vjc,468,vj468,vjc468,,,,,,,,
departure,active,vca,vvct,2023-11-07t15:50:00.000,,,,han,vvnb,t1,2023-11-07t18:00:00.000,,vietjet air,vj,vjc,468,vj468,vjc468,,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-07t17:05:00.000,2023-11-07t17:10:00.000,2023-11-07t17:10:00.000,2023-11-07t17:10:00.000,icn,rksi,1,2023-11-08t00:10:00.000,2023-11-08t00:04:00.000,,a1,a1,2954,a12954,a12954,5.0,vietjet air,vj,vjc,954,vj954,vjc954,,,,,,,,
departure,active,vca,vvct,2023-11-07t17:05:00.000,2023-11-07t17:10:00.000,2023-11-07t17:10:00.000,2023-11-07t17:10:00.000,icn,rksi,1,2023-11-08t00:10:00.000,2023-11-08t00:04:00.000,flexflight,w2,fxt,4954,w24954,fxt4954,5.0,vietjet air,vj,vjc,954,vj954,vjc954,,,,,,,,
departure,active,vca,vvct,2023-11-07t17:05:00.000,2023-11-07t17:10:00.000,2023-11-07t17:10:00.000,2023-11-07t17:10:00.000,icn,rksi,1,2023-11-08t00:10:00.000,2023-11-08t00:04:00.000,,h1,h1,4533,h14533,h14533,5.0,vietjet air,vj,vjc,954,vj954,vjc954,,,,,,,,
departure,active,vca,vvct,2023-11-07t17:05:00.000,2023-11-07t17:10:00.000,2023-11-07t17:10:00.000,2023-11-07t17:10:00.000,icn,rksi,1,2023-11-08t00:10:00.000,2023-11-08t00:04:00.000,vietjet air,vj,vjc,954,vj954,vjc954,5.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2023-11-07t18:30:00.000,,,,han,vvnb,t1,2023-11-07t20:40:00.000,,,a1,a1,2462,a12462,a12462,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
