type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.delay,departure.scheduledTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.delay,departure.estimatedTime,departure.gate,error
arrival,unknown,han,vvnb,1,,2024-07-13t16:20:00.000,,,,vca,vvct,2024-07-13t18:10:00.000,,,,,flexflight,w2,fxt,4467,w24467,fxt4467,vietjet air,vj,vjc,467,vj467,vjc467,,,,
arrival,unknown,han,vvnb,1,,2024-07-13t16:20:00.000,,,,vca,vvct,2024-07-13t18:10:00.000,,,,,,h1,h1,4134,h14134,h14134,vietjet air,vj,vjc,467,vj467,vjc467,,,,
arrival,unknown,han,vvnb,1,,2024-07-13t16:20:00.000,,,,vca,vvct,2024-07-13t18:10:00.000,,,,,vietjet air,vj,vjc,467,vj467,vjc467,,,,,,,,,,
arrival,landed,han,vvnb,t1,12.0,2024-07-13t16:45:00.000,2024-07-13t16:56:00.000,2024-07-13t16:56:00.000,2024-07-13t16:56:00.000,vca,vvct,2024-07-13t19:00:00.000,2024-07-13t18:46:00.000,2024-07-13t18:48:00.000,2024-07-13t18:48:00.000,2024-07-13t18:48:00.000,vietnam airlines,vn,hvn,1207,vn1207,hvn1207,,,,,,,,,,
arrival,landed,hph,vvci,,25.0,2024-07-13t17:50:00.000,2024-07-13t18:14:00.000,2024-07-13t18:14:00.000,2024-07-13t18:14:00.000,vca,vvct,2024-07-13t19:55:00.000,2024-07-13t20:02:00.000,2024-07-13t20:04:00.000,2024-07-13t20:04:00.000,2024-07-13t20:04:00.000,,a1,a1,2489,a12489,a12489,vietjet air,vj,vjc,489,vj489,vjc489,9.0,,,
arrival,landed,hph,vvci,,25.0,2024-07-13t17:50:00.000,2024-07-13t18:14:00.000,2024-07-13t18:14:00.000,2024-07-13t18:14:00.000,vca,vvct,2024-07-13t19:55:00.000,2024-07-13t20:02:00.000,2024-07-13t20:04:00.000,2024-07-13t20:04:00.000,2024-07-13t20:04:00.000,flexflight,w2,fxt,4489,w24489,fxt4489,vietjet air,vj,vjc,489,vj489,vjc489,9.0,,,
arrival,landed,hph,vvci,,25.0,2024-07-13t17:50:00.000,2024-07-13t18:14:00.000,2024-07-13t18:14:00.000,2024-07-13t18:14:00.000,vca,vvct,2024-07-13t19:55:00.000,2024-07-13t20:02:00.000,2024-07-13t20:04:00.000,2024-07-13t20:04:00.000,2024-07-13t20:04:00.000,,h1,h1,4541,h14541,h14541,vietjet air,vj,vjc,489,vj489,vjc489,9.0,,,
arrival,landed,hph,vvci,,25.0,2024-07-13t17:50:00.000,2024-07-13t18:14:00.000,2024-07-13t18:14:00.000,2024-07-13t18:14:00.000,vca,vvct,2024-07-13t19:55:00.000,2024-07-13t20:02:00.000,2024-07-13t20:04:00.000,2024-07-13t20:04:00.000,2024-07-13t20:04:00.000,vietjet air,vj,vjc,489,vj489,vjc489,,,,,,,9.0,,,
arrival,landed,han,vvnb,t1,18.0,2024-07-14t06:10:00.000,2024-07-14t06:28:00.000,2024-07-14t06:28:00.000,2024-07-14t06:28:00.000,vca,vvct,2024-07-14t08:20:00.000,2024-07-14t08:25:00.000,2024-07-14t08:18:00.000,2024-07-14t08:18:00.000,2024-07-14t08:18:00.000,,a1,a1,2463,a12463,a12463,vietjet air,vj,vjc,463,vj463,vjc463,,,,
arrival,landed,han,vvnb,t1,18.0,2024-07-14t06:10:00.000,2024-07-14t06:28:00.000,2024-07-14t06:28:00.000,2024-07-14t06:28:00.000,vca,vvct,2024-07-14t08:20:00.000,2024-07-14t08:25:00.000,2024-07-14t08:18:00.000,2024-07-14t08:18:00.000,2024-07-14t08:18:00.000,flexflight,w2,fxt,4463,w24463,fxt4463,vietjet air,vj,vjc,463,vj463,vjc463,,,,
arrival,landed,han,vvnb,t1,18.0,2024-07-14t06:10:00.000,2024-07-14t06:28:00.000,2024-07-14t06:28:00.000,2024-07-14t06:28:00.000,vca,vvct,2024-07-14t08:20:00.000,2024-07-14t08:25:00.000,2024-07-14t08:18:00.000,2024-07-14t08:18:00.000,2024-07-14t08:18:00.000,,h1,h1,4238,h14238,h14238,vietjet air,vj,vjc,463,vj463,vjc463,,,,
arrival,landed,han,vvnb,t1,18.0,2024-07-14t06:10:00.000,2024-07-14t06:28:00.000,2024-07-14t06:28:00.000,2024-07-14t06:28:00.000,vca,vvct,2024-07-14t08:20:00.000,2024-07-14t08:25:00.000,2024-07-14t08:18:00.000,2024-07-14t08:18:00.000,2024-07-14t08:18:00.000,vietjet air,vj,vjc,463,vj463,vjc463,,,,,,,,,,
arrival,landed,han,vvnb,t1,15.0,2024-07-14t06:35:00.000,2024-07-14t06:50:00.000,2024-07-14t06:50:00.000,2024-07-14t06:50:00.000,vca,vvct,2024-07-14t08:50:00.000,2024-07-14t08:36:00.000,2024-07-14t08:41:00.000,2024-07-14t08:41:00.000,2024-07-14t08:41:00.000,vietnam airlines,vn,hvn,1201,vn1201,hvn1201,,,,,,,,,,
arrival,landed,han,vvnb,t1,11.0,2024-07-14t08:45:00.000,2024-07-14t08:56:00.000,2024-07-14t08:56:00.000,2024-07-14t08:56:00.000,vca,vvct,2024-07-14t11:00:00.000,2024-07-14t10:49:00.000,2024-07-14t10:47:00.000,2024-07-14t10:47:00.000,2024-07-14t10:47:00.000,,a1,a1,2461,a12461,a12461,vietjet air,vj,vjc,461,vj461,vjc461,,2024-07-14t08:45:00.000,,
arrival,landed,han,vvnb,t1,11.0,2024-07-14t08:45:00.000,2024-07-14t08:56:00.000,2024-07-14t08:56:00.000,2024-07-14t08:56:00.000,vca,vvct,2024-07-14t11:00:00.000,2024-07-14t10:49:00.000,2024-07-14t10:47:00.000,2024-07-14t10:47:00.000,2024-07-14t10:47:00.000,flexflight,w2,fxt,4461,w24461,fxt4461,vietjet air,vj,vjc,461,vj461,vjc461,,2024-07-14t08:45:00.000,,
arrival,landed,han,vvnb,t1,11.0,2024-07-14t08:45:00.000,2024-07-14t08:56:00.000,2024-07-14t08:56:00.000,2024-07-14t08:56:00.000,vca,vvct,2024-07-14t11:00:00.000,2024-07-14t10:49:00.000,2024-07-14t10:47:00.000,2024-07-14t10:47:00.000,2024-07-14t10:47:00.000,,h1,h1,4331,h14331,h14331,vietjet air,vj,vjc,461,vj461,vjc461,,2024-07-14t08:45:00.000,,
arrival,landed,han,vvnb,t1,11.0,2024-07-14t08:45:00.000,2024-07-14t08:56:00.000,2024-07-14t08:56:00.000,2024-07-14t08:56:00.000,vca,vvct,2024-07-14t11:00:00.000,2024-07-14t10:49:00.000,2024-07-14t10:47:00.000,2024-07-14t10:47:00.000,2024-07-14t10:47:00.000,vietjet air,vj,vjc,461,vj461,vjc461,,,,,,,,2024-07-14t08:45:00.000,,
arrival,landed,han,vvnb,t1,66.0,2024-07-14t11:15:00.000,2024-07-14t12:20:00.000,2024-07-14t12:20:00.000,2024-07-14t12:20:00.000,vca,vvct,2024-07-14t13:30:00.000,2024-07-14t14:18:00.000,,,,vietnam airlines,vn,hvn,1203,vn1203,hvn1203,,,,,,,48.0,2024-07-14t12:03:00.000,,
arrival,landed,dad,vvdn,1,16.0,2024-07-14t12:40:00.000,2024-07-14t12:56:00.000,2024-07-14t12:56:00.000,2024-07-14t12:56:00.000,vca,vvct,2024-07-14t14:10:00.000,2024-07-14t14:08:00.000,2024-07-14t14:05:00.000,2024-07-14t14:05:00.000,2024-07-14t14:05:00.000,,a1,a1,2701,a12701,a12701,vietjet air,vj,vjc,701,vj701,vjc701,,,,
arrival,landed,dad,vvdn,1,16.0,2024-07-14t12:40:00.000,2024-07-14t12:56:00.000,2024-07-14t12:56:00.000,2024-07-14t12:56:00.000,vca,vvct,2024-07-14t14:10:00.000,2024-07-14t14:08:00.000,2024-07-14t14:05:00.000,2024-07-14t14:05:00.000,2024-07-14t14:05:00.000,flexflight,w2,fxt,4701,w24701,fxt4701,vietjet air,vj,vjc,701,vj701,vjc701,,,,
arrival,landed,dad,vvdn,1,16.0,2024-07-14t12:40:00.000,2024-07-14t12:56:00.000,2024-07-14t12:56:00.000,2024-07-14t12:56:00.000,vca,vvct,2024-07-14t14:10:00.000,2024-07-14t14:08:00.000,2024-07-14t14:05:00.000,2024-07-14t14:05:00.000,2024-07-14t14:05:00.000,,h1,h1,4347,h14347,h14347,vietjet air,vj,vjc,701,vj701,vjc701,,,,
arrival,landed,dad,vvdn,1,16.0,2024-07-14t12:40:00.000,2024-07-14t12:56:00.000,2024-07-14t12:56:00.000,2024-07-14t12:56:00.000,vca,vvct,2024-07-14t14:10:00.000,2024-07-14t14:08:00.000,2024-07-14t14:05:00.000,2024-07-14t14:05:00.000,2024-07-14t14:05:00.000,vietjet air,vj,vjc,701,vj701,vjc701,,,,,,,,,,
arrival,landed,dad,vvdn,1,29.0,2024-07-14t13:25:00.000,2024-07-14t13:54:00.000,2024-07-14t13:54:00.000,2024-07-14t13:54:00.000,vca,vvct,2024-07-14t14:55:00.000,2024-07-14t15:07:00.000,2024-07-14t15:02:00.000,2024-07-14t15:02:00.000,2024-07-14t15:02:00.000,,a1,a1,2703,a12703,a12703,vietjet air,vj,vjc,703,vj703,vjc703,7.0,2024-07-14t13:42:00.000,,
arrival,landed,dad,vvdn,1,29.0,2024-07-14t13:25:00.000,2024-07-14t13:54:00.000,2024-07-14t13:54:00.000,2024-07-14t13:54:00.000,vca,vvct,2024-07-14t14:55:00.000,2024-07-14t15:07:00.000,2024-07-14t15:02:00.000,2024-07-14t15:02:00.000,2024-07-14t15:02:00.000,flexflight,w2,fxt,4703,w24703,fxt4703,vietjet air,vj,vjc,703,vj703,vjc703,7.0,2024-07-14t13:42:00.000,,
arrival,landed,dad,vvdn,1,29.0,2024-07-14t13:25:00.000,2024-07-14t13:54:00.000,2024-07-14t13:54:00.000,2024-07-14t13:54:00.000,vca,vvct,2024-07-14t14:55:00.000,2024-07-14t15:07:00.000,2024-07-14t15:02:00.000,2024-07-14t15:02:00.000,2024-07-14t15:02:00.000,,h1,h1,4405,h14405,h14405,vietjet air,vj,vjc,703,vj703,vjc703,7.0,2024-07-14t13:42:00.000,,
arrival,landed,dad,vvdn,1,29.0,2024-07-14t13:25:00.000,2024-07-14t13:54:00.000,2024-07-14t13:54:00.000,2024-07-14t13:54:00.000,vca,vvct,2024-07-14t14:55:00.000,2024-07-14t15:07:00.000,2024-07-14t15:02:00.000,2024-07-14t15:02:00.000,2024-07-14t15:02:00.000,vietjet air,vj,vjc,703,vj703,vjc703,,,,,,,7.0,2024-07-14t13:42:00.000,,
arrival,landed,han,vvnb,t1,5.0,2024-07-14t14:45:00.000,2024-07-14t14:50:00.000,2024-07-14t14:50:00.000,2024-07-14t14:50:00.000,vca,vvct,2024-07-14t16:55:00.000,2024-07-14t16:40:00.000,2024-07-14t16:43:00.000,2024-07-14t16:43:00.000,2024-07-14t16:43:00.000,,h1,h1,4091,h14091,h14091,vietjet air,vj,vjc,1465,vj1465,vjc1465,,,,
arrival,landed,han,vvnb,t1,5.0,2024-07-14t14:45:00.000,2024-07-14t14:50:00.000,2024-07-14t14:50:00.000,2024-07-14t14:50:00.000,vca,vvct,2024-07-14t16:55:00.000,2024-07-14t16:40:00.000,2024-07-14t16:43:00.000,2024-07-14t16:43:00.000,2024-07-14t16:43:00.000,flexflight,w2,fxt,3465,w23465,fxt3465,vietjet air,vj,vjc,1465,vj1465,vjc1465,,,,
arrival,landed,han,vvnb,t1,5.0,2024-07-14t14:45:00.000,2024-07-14t14:50:00.000,2024-07-14t14:50:00.000,2024-07-14t14:50:00.000,vca,vvct,2024-07-14t16:55:00.000,2024-07-14t16:40:00.000,2024-07-14t16:43:00.000,2024-07-14t16:43:00.000,2024-07-14t16:43:00.000,,a1,a1,4465,a14465,a14465,vietjet air,vj,vjc,1465,vj1465,vjc1465,,,,
arrival,landed,han,vvnb,t1,5.0,2024-07-14t14:45:00.000,2024-07-14t14:50:00.000,2024-07-14t14:50:00.000,2024-07-14t14:50:00.000,vca,vvct,2024-07-14t16:55:00.000,2024-07-14t16:40:00.000,2024-07-14t16:43:00.000,2024-07-14t16:43:00.000,2024-07-14t16:43:00.000,vietjet air,vj,vjc,1465,vj1465,vjc1465,,,,,,,,,,
arrival,landed,han,vvnb,t1,41.0,2024-07-14t16:45:00.000,2024-07-14t17:25:00.000,2024-07-14t17:25:00.000,2024-07-14t17:25:00.000,vca,vvct,2024-07-14t19:00:00.000,2024-07-14t19:13:00.000,2024-07-14t19:14:00.000,2024-07-14t19:14:00.000,2024-07-14t19:14:00.000,vietnam airlines,vn,hvn,1207,vn1207,hvn1207,,,,,,,14.0,2024-07-14t17:00:00.000,,
arrival,landed,vii,vvvh,,,2024-07-14t17:40:00.000,,,,vca,vvct,2024-07-14t19:30:00.000,,2024-07-14t19:49:00.000,2024-07-14t19:49:00.000,2024-07-14t19:49:00.000,,a1,a1,2481,a12481,a12481,vietjet air,vj,vjc,481,vj481,vjc481,20.0,,,
arrival,landed,vii,vvvh,,,2024-07-14t17:40:00.000,,,,vca,vvct,2024-07-14t19:30:00.000,,2024-07-14t19:49:00.000,2024-07-14t19:49:00.000,2024-07-14t19:49:00.000,flexflight,w2,fxt,4481,w24481,fxt4481,vietjet air,vj,vjc,481,vj481,vjc481,20.0,,,
arrival,landed,vii,vvvh,,,2024-07-14t17:40:00.000,,,,vca,vvct,2024-07-14t19:30:00.000,,2024-07-14t19:49:00.000,2024-07-14t19:49:00.000,2024-07-14t19:49:00.000,,h1,h1,4333,h14333,h14333,vietjet air,vj,vjc,481,vj481,vjc481,20.0,,,
arrival,landed,vii,vvvh,,,2024-07-14t17:40:00.000,,,,vca,vvct,2024-07-14t19:30:00.000,,2024-07-14t19:49:00.000,2024-07-14t19:49:00.000,2024-07-14t19:49:00.000,vietjet air,vj,vjc,481,vj481,vjc481,,,,,,,20.0,,,
arrival,landed,han,vvnb,t1,5.0,2024-07-15t06:10:00.000,2024-07-15t06:15:00.000,2024-07-15t06:15:00.000,2024-07-15t06:15:00.000,vca,vvct,2024-07-15t08:20:00.000,2024-07-15t08:03:00.000,2024-07-15t08:05:00.000,2024-07-15t08:05:00.000,2024-07-15t08:05:00.000,,a1,a1,2463,a12463,a12463,vietjet air,vj,vjc,463,vj463,vjc463,,2024-07-15t06:10:00.000,,
arrival,landed,han,vvnb,t1,5.0,2024-07-15t06:10:00.000,2024-07-15t06:15:00.000,2024-07-15t06:15:00.000,2024-07-15t06:15:00.000,vca,vvct,2024-07-15t08:20:00.000,2024-07-15t08:03:00.000,2024-07-15t08:05:00.000,2024-07-15t08:05:00.000,2024-07-15t08:05:00.000,flexflight,w2,fxt,4463,w24463,fxt4463,vietjet air,vj,vjc,463,vj463,vjc463,,2024-07-15t06:10:00.000,,
arrival,landed,han,vvnb,t1,5.0,2024-07-15t06:10:00.000,2024-07-15t06:15:00.000,2024-07-15t06:15:00.000,2024-07-15t06:15:00.000,vca,vvct,2024-07-15t08:20:00.000,2024-07-15t08:03:00.000,2024-07-15t08:05:00.000,2024-07-15t08:05:00.000,2024-07-15t08:05:00.000,,h1,h1,4238,h14238,h14238,vietjet air,vj,vjc,463,vj463,vjc463,,2024-07-15t06:10:00.000,,
arrival,landed,han,vvnb,t1,5.0,2024-07-15t06:10:00.000,2024-07-15t06:15:00.000,2024-07-15t06:15:00.000,2024-07-15t06:15:00.000,vca,vvct,2024-07-15t08:20:00.000,2024-07-15t08:03:00.000,2024-07-15t08:05:00.000,2024-07-15t08:05:00.000,2024-07-15t08:05:00.000,vietjet air,vj,vjc,463,vj463,vjc463,,,,,,,,2024-07-15t06:10:00.000,,
arrival,landed,han,vvnb,t1,19.0,2024-07-15t06:35:00.000,2024-07-15t06:53:00.000,2024-07-15t06:53:00.000,2024-07-15t06:53:00.000,vca,vvct,2024-07-15t08:50:00.000,2024-07-15t08:45:00.000,2024-07-15t08:45:00.000,2024-07-15t08:45:00.000,2024-07-15t08:45:00.000,vietnam airlines,vn,hvn,1201,vn1201,hvn1201,,,,,,,,2024-07-15t06:35:00.000,,
arrival,landed,han,vvnb,t1,69.0,2024-07-15t08:45:00.000,2024-07-15t09:53:00.000,2024-07-15t09:53:00.000,2024-07-15t09:53:00.000,vca,vvct,2024-07-15t11:00:00.000,2024-07-15t11:41:00.000,,,,,a1,a1,2461,a12461,a12461,vietjet air,vj,vjc,461,vj461,vjc461,42.0,,,
arrival,landed,han,vvnb,t1,69.0,2024-07-15t08:45:00.000,2024-07-15t09:53:00.000,2024-07-15t09:53:00.000,2024-07-15t09:53:00.000,vca,vvct,2024-07-15t11:00:00.000,2024-07-15t11:41:00.000,,,,flexflight,w2,fxt,4461,w24461,fxt4461,vietjet air,vj,vjc,461,vj461,vjc461,42.0,,,
arrival,landed,han,vvnb,t1,69.0,2024-07-15t08:45:00.000,2024-07-15t09:53:00.000,2024-07-15t09:53:00.000,2024-07-15t09:53:00.000,vca,vvct,2024-07-15t11:00:00.000,2024-07-15t11:41:00.000,,,,,h1,h1,4331,h14331,h14331,vietjet air,vj,vjc,461,vj461,vjc461,42.0,,,
arrival,landed,han,vvnb,t1,69.0,2024-07-15t08:45:00.000,2024-07-15t09:53:00.000,2024-07-15t09:53:00.000,2024-07-15t09:53:00.000,vca,vvct,2024-07-15t11:00:00.000,2024-07-15t11:41:00.000,,,,vietjet air,vj,vjc,461,vj461,vjc461,,,,,,,42.0,,,
arrival,landed,han,vvnb,t1,34.0,2024-07-15t11:15:00.000,2024-07-15t11:48:00.000,2024-07-15t11:48:00.000,2024-07-15t11:48:00.000,vca,vvct,2024-07-15t13:30:00.000,2024-07-15t13:38:00.000,2024-07-15t13:38:00.000,2024-07-15t13:38:00.000,2024-07-15t13:38:00.000,vietnam airlines,vn,hvn,1203,vn1203,hvn1203,,,,,,,9.0,,,
arrival,landed,vcs,vvcs,,4.0,2024-07-15t12:50:00.000,2024-07-15t12:54:00.000,2024-07-15t12:54:00.000,2024-07-15t12:54:00.000,vca,vvct,2024-07-15t13:55:00.000,,2024-07-15t13:29:00.000,2024-07-15t13:29:00.000,2024-07-15t13:29:00.000,vasco,0v,vfc,8071,0v8071,vfc8071,,,,,,,,,,
arrival,landed,dad,vvdn,1,54.0,2024-07-15t12:40:00.000,2024-07-15t13:33:00.000,2024-07-15t13:33:00.000,2024-07-15t13:33:00.000,vca,vvct,2024-07-15t14:10:00.000,2024-07-15t14:44:00.000,,,,,a1,a1,2701,a12701,a12701,vietjet air,vj,vjc,701,vj701,vjc701,35.0,,,
arrival,landed,dad,vvdn,1,54.0,2024-07-15t12:40:00.000,2024-07-15t13:33:00.000,2024-07-15t13:33:00.000,2024-07-15t13:33:00.000,vca,vvct,2024-07-15t14:10:00.000,2024-07-15t14:44:00.000,,,,flexflight,w2,fxt,4701,w24701,fxt4701,vietjet air,vj,vjc,701,vj701,vjc701,35.0,,,
arrival,landed,dad,vvdn,1,54.0,2024-07-15t12:40:00.000,2024-07-15t13:33:00.000,2024-07-15t13:33:00.000,2024-07-15t13:33:00.000,vca,vvct,2024-07-15t14:10:00.000,2024-07-15t14:44:00.000,,,,,h1,h1,4347,h14347,h14347,vietjet air,vj,vjc,701,vj701,vjc701,35.0,,,
arrival,landed,dad,vvdn,1,54.0,2024-07-15t12:40:00.000,2024-07-15t13:33:00.000,2024-07-15t13:33:00.000,2024-07-15t13:33:00.000,vca,vvct,2024-07-15t14:10:00.000,2024-07-15t14:44:00.000,,,,vietjet air,vj,vjc,701,vj701,vjc701,,,,,,,35.0,,,
arrival,landed,dad,vvdn,1,91.0,2024-07-15t13:25:00.000,2024-07-15t14:55:00.000,2024-07-15t14:55:00.000,2024-07-15t14:55:00.000,vca,vvct,2024-07-15t14:55:00.000,2024-07-15t16:04:00.000,,,,,a1,a1,2703,a12703,a12703,vietjet air,vj,vjc,703,vj703,vjc703,69.0,2024-07-15t13:25:00.000,,
arrival,landed,dad,vvdn,1,91.0,2024-07-15t13:25:00.000,2024-07-15t14:55:00.000,2024-07-15t14:55:00.000,2024-07-15t14:55:00.000,vca,vvct,2024-07-15t14:55:00.000,2024-07-15t16:04:00.000,,,,flexflight,w2,fxt,4703,w24703,fxt4703,vietjet air,vj,vjc,703,vj703,vjc703,69.0,2024-07-15t13:25:00.000,,
arrival,landed,dad,vvdn,1,91.0,2024-07-15t13:25:00.000,2024-07-15t14:55:00.000,2024-07-15t14:55:00.000,2024-07-15t14:55:00.000,vca,vvct,2024-07-15t14:55:00.000,2024-07-15t16:04:00.000,,,,,h1,h1,4405,h14405,h14405,vietjet air,vj,vjc,703,vj703,vjc703,69.0,2024-07-15t13:25:00.000,,
arrival,landed,dad,vvdn,1,91.0,2024-07-15t13:25:00.000,2024-07-15t14:55:00.000,2024-07-15t14:55:00.000,2024-07-15t14:55:00.000,vca,vvct,2024-07-15t14:55:00.000,2024-07-15t16:04:00.000,,,,vietjet air,vj,vjc,703,vj703,vjc703,,,,,,,69.0,2024-07-15t13:25:00.000,,
arrival,landed,han,vvnb,t1,16.0,2024-07-15t14:45:00.000,2024-07-15t15:00:00.000,2024-07-15t15:00:00.000,2024-07-15t15:00:00.000,vca,vvct,2024-07-15t16:55:00.000,2024-07-15t16:53:00.000,2024-07-15t16:56:00.000,2024-07-15t16:56:00.000,2024-07-15t16:56:00.000,,h1,h1,4091,h14091,h14091,vietjet air,vj,vjc,1465,vj1465,vjc1465,1.0,2024-07-15t14:45:00.000,,
arrival,landed,han,vvnb,t1,16.0,2024-07-15t14:45:00.000,2024-07-15t15:00:00.000,2024-07-15t15:00:00.000,2024-07-15t15:00:00.000,vca,vvct,2024-07-15t16:55:00.000,2024-07-15t16:53:00.000,2024-07-15t16:56:00.000,2024-07-15t16:56:00.000,2024-07-15t16:56:00.000,flexflight,w2,fxt,3465,w23465,fxt3465,vietjet air,vj,vjc,1465,vj1465,vjc1465,1.0,2024-07-15t14:45:00.000,,
arrival,landed,han,vvnb,t1,16.0,2024-07-15t14:45:00.000,2024-07-15t15:00:00.000,2024-07-15t15:00:00.000,2024-07-15t15:00:00.000,vca,vvct,2024-07-15t16:55:00.000,2024-07-15t16:53:00.000,2024-07-15t16:56:00.000,2024-07-15t16:56:00.000,2024-07-15t16:56:00.000,,a1,a1,4465,a14465,a14465,vietjet air,vj,vjc,1465,vj1465,vjc1465,1.0,2024-07-15t14:45:00.000,,
arrival,landed,han,vvnb,t1,16.0,2024-07-15t14:45:00.000,2024-07-15t15:00:00.000,2024-07-15t15:00:00.000,2024-07-15t15:00:00.000,vca,vvct,2024-07-15t16:55:00.000,2024-07-15t16:53:00.000,2024-07-15t16:56:00.000,2024-07-15t16:56:00.000,2024-07-15t16:56:00.000,vietjet air,vj,vjc,1465,vj1465,vjc1465,,,,,,,1.0,2024-07-15t14:45:00.000,,
arrival,landed,dad,vvdn,1,16.0,2024-07-15t15:30:00.000,2024-07-15t15:45:00.000,2024-07-15t15:45:00.000,2024-07-15t15:45:00.000,vca,vvct,2024-07-15t17:05:00.000,2024-07-15t17:01:00.000,2024-07-15t17:07:00.000,2024-07-15t17:07:00.000,2024-07-15t17:07:00.000,vietnam airlines,vn,hvn,1441,vn1441,hvn1441,,,,,,,2.0,2024-07-15t15:30:00.000,,
arrival,landed,han,vvnb,t1,20.0,2024-07-15t16:45:00.000,2024-07-15t17:04:00.000,2024-07-15t17:04:00.000,2024-07-15t17:04:00.000,vca,vvct,2024-07-15t19:00:00.000,2024-07-15t18:58:00.000,2024-07-15t19:00:00.000,2024-07-15t19:00:00.000,2024-07-15t19:00:00.000,vietnam airlines,vn,hvn,1207,vn1207,hvn1207,,,,,,,1.0,,,
arrival,unknown,vii,vvvh,,,2024-07-15t17:40:00.000,,,,vca,vvct,2024-07-15t19:30:00.000,,,,,,a1,a1,2481,a12481,a12481,vietjet air,vj,vjc,481,vj481,vjc481,,,,
arrival,unknown,vii,vvvh,,,2024-07-15t17:40:00.000,,,,vca,vvct,2024-07-15t19:30:00.000,,,,,flexflight,w2,fxt,4481,w24481,fxt4481,vietjet air,vj,vjc,481,vj481,vjc481,,,,
arrival,unknown,vii,vvvh,,,2024-07-15t17:40:00.000,,,,vca,vvct,2024-07-15t19:30:00.000,,,,,,h1,h1,4333,h14333,h14333,vietjet air,vj,vjc,481,vj481,vjc481,,,,
arrival,unknown,vii,vvvh,,,2024-07-15t17:40:00.000,,,,vca,vvct,2024-07-15t19:30:00.000,,,,,vietjet air,vj,vjc,481,vj481,vjc481,,,,,,,,,,
arrival,landed,han,vvnb,t1,8.0,2024-07-16t06:10:00.000,2024-07-16t06:18:00.000,2024-07-16t06:18:00.000,2024-07-16t06:18:00.000,vca,vvct,2024-07-16t08:20:00.000,2024-07-16t08:19:00.000,2024-07-16t08:17:00.000,2024-07-16t08:17:00.000,2024-07-16t08:17:00.000,,a1,a1,2463,a12463,a12463,vietjet air,vj,vjc,463,vj463,vjc463,,2024-07-16t06:10:00.000,,
arrival,landed,han,vvnb,t1,8.0,2024-07-16t06:10:00.000,2024-07-16t06:18:00.000,2024-07-16t06:18:00.000,2024-07-16t06:18:00.000,vca,vvct,2024-07-16t08:20:00.000,2024-07-16t08:19:00.000,2024-07-16t08:17:00.000,2024-07-16t08:17:00.000,2024-07-16t08:17:00.000,flexflight,w2,fxt,4463,w24463,fxt4463,vietjet air,vj,vjc,463,vj463,vjc463,,2024-07-16t06:10:00.000,,
arrival,landed,han,vvnb,t1,8.0,2024-07-16t06:10:00.000,2024-07-16t06:18:00.000,2024-07-16t06:18:00.000,2024-07-16t06:18:00.000,vca,vvct,2024-07-16t08:20:00.000,2024-07-16t08:19:00.000,2024-07-16t08:17:00.000,2024-07-16t08:17:00.000,2024-07-16t08:17:00.000,,h1,h1,4238,h14238,h14238,vietjet air,vj,vjc,463,vj463,vjc463,,2024-07-16t06:10:00.000,,
arrival,landed,han,vvnb,t1,8.0,2024-07-16t06:10:00.000,2024-07-16t06:18:00.000,2024-07-16t06:18:00.000,2024-07-16t06:18:00.000,vca,vvct,2024-07-16t08:20:00.000,2024-07-16t08:19:00.000,2024-07-16t08:17:00.000,2024-07-16t08:17:00.000,2024-07-16t08:17:00.000,vietjet air,vj,vjc,463,vj463,vjc463,,,,,,,,2024-07-16t06:10:00.000,,
arrival,landed,han,vvnb,t1,13.0,2024-07-16t06:35:00.000,2024-07-16t06:47:00.000,2024-07-16t06:47:00.000,2024-07-16t06:47:00.000,vca,vvct,2024-07-16t08:50:00.000,2024-07-16t08:38:00.000,2024-07-16t08:39:00.000,2024-07-16t08:39:00.000,2024-07-16t08:39:00.000,vietnam airlines,vn,hvn,1201,vn1201,hvn1201,,,,,,,,2024-07-16t06:35:00.000,,
arrival,landed,han,vvnb,t1,105.0,2024-07-16t08:45:00.000,2024-07-16t10:29:00.000,2024-07-16t10:29:00.000,2024-07-16t10:29:00.000,vca,vvct,2024-07-16t11:00:00.000,2024-07-16t12:20:00.000,,,,,a1,a1,2461,a12461,a12461,vietjet air,vj,vjc,461,vj461,vjc461,80.0,2024-07-16t08:45:00.000,,
arrival,landed,han,vvnb,t1,105.0,2024-07-16t08:45:00.000,2024-07-16t10:29:00.000,2024-07-16t10:29:00.000,2024-07-16t10:29:00.000,vca,vvct,2024-07-16t11:00:00.000,2024-07-16t12:20:00.000,,,,flexflight,w2,fxt,4461,w24461,fxt4461,vietjet air,vj,vjc,461,vj461,vjc461,80.0,2024-07-16t08:45:00.000,,
