,datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),relative_humidity (0-1),heating_degreeday (degC-Day),wind_speed (m/s),wind_direction (deg),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),departure_itacode
184,2023-11-08 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.21,26.06,0.93,0.0,1.57,153.68,0.89,0.04,dad
185,2023-11-08 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.89,25.96,0.95,0.0,1.41,129.05,0.95,0.07,dad
186,2023-11-08 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.04,26.22,0.95,0.0,1.96,101.41,0.98,0.27,dad
187,2023-11-08 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.6,25.58,0.94,0.0,2.44,95.87,1.0,0.7,dad
188,2023-11-08 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.33,25.45,0.95,0.0,2.15,94.63,1.0,0.53,dad
189,2023-11-08 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.34,25.5,0.95,0.0,0.74,127.54,1.0,0.0,dad
190,2023-11-08 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.07,25.28,0.95,0.0,1.6,93.87,1.0,0.0,dad
191,2023-11-08 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.92,25.24,0.96,0.0,2.14,85.47,1.0,0.0,dad
192,2023-11-09 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.81,25.68,0.94,0.0,2.26,83.18,0.99,0.11,dad
193,2023-11-09 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.17,25.88,0.93,0.0,3.49,96.67,0.98,0.06,dad
194,2023-11-09 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.87,26.08,0.85,0.0,3.76,98.31,0.98,0.14,dad
195,2023-11-09 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.67,26.04,0.81,0.0,3.56,102.54,0.39,0.2,dad
196,2023-11-09 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.48,26.01,0.77,0.0,3.17,107.66,0.39,0.16,dad
197,2023-11-09 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.31,26.06,0.74,0.0,2.94,116.37,0.46,0.14,dad
198,2023-11-09 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.4,26.11,0.7,0.0,2.54,127.9,0.34,0.21,dad
199,2023-11-09 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.59,25.62,0.75,0.0,2.84,126.25,0.68,3.11,dad
200,2023-11-09 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.97,25.86,0.79,0.0,3.24,133.12,0.81,1.32,dad
201,2023-11-09 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.88,25.61,0.78,0.0,1.74,131.22,0.76,0.07,dad
202,2023-11-09 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.68,25.42,0.78,0.0,1.52,144.66,0.32,0.06,dad
203,2023-11-09 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.8,25.97,0.85,0.0,1.22,162.91,0.41,0.06,dad
204,2023-11-09 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.86,25.58,0.87,0.0,1.95,103.44,0.58,0.34,dad
205,2023-11-09 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.29,25.44,0.9,0.0,1.97,109.35,0.66,0.34,dad
206,2023-11-09 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.89,25.28,0.91,0.0,1.5,108.38,0.71,0.03,dad
207,2023-11-09 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.64,25.21,0.92,0.0,1.11,104.64,0.65,0.0,dad
208,2023-11-09 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.58,25.34,0.93,0.0,1.07,113.73,0.83,0.0,dad
209,2023-11-09 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.15,25.36,0.95,0.0,0.99,69.63,0.92,0.08,dad
210,2023-11-09 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.06,25.17,0.95,0.0,1.28,59.57,0.95,0.78,dad
211,2023-11-09 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.59,24.54,0.94,0.0,1.45,40.49,0.85,0.02,dad
212,2023-11-09 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.43,24.58,0.95,0.0,2.1,34.39,0.77,0.03,dad
213,2023-11-09 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.64,24.64,0.94,0.0,2.09,42.14,0.79,0.03,dad
214,2023-11-09 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.81,25.07,0.96,0.0,1.73,72.66,0.84,0.03,dad
215,2023-11-09 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.69,25.25,0.97,0.0,1.69,77.09,0.97,0.0,dad
216,2023-11-10 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.19,25.07,0.94,0.0,2.32,76.66,1.0,0.0,dad
217,2023-11-10 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.71,25.13,0.91,0.0,3.55,79.02,1.0,0.02,dad
218,2023-11-10 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.01,24.75,0.82,0.0,4.26,80.24,1.0,0.16,dad
219,2023-11-10 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.19,24.66,0.81,0.0,4.27,79.51,1.0,0.18,dad
220,2023-11-10 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.95,25.11,0.8,0.0,3.93,77.66,1.0,0.2,dad
221,2023-11-10 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.93,25.28,0.76,0.0,3.54,76.15,1.0,0.09,dad
222,2023-11-10 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.66,25.46,0.74,0.0,2.88,74.97,1.0,0.03,dad
223,2023-11-10 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.81,24.8,0.7,0.0,2.79,79.29,1.0,0.31,dad
224,2023-11-10 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.45,24.66,0.75,0.0,2.77,94.63,1.0,0.27,dad
225,2023-11-10 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.16,25.77,0.82,0.0,2.96,106.15,0.97,0.34,dad
226,2023-11-10 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.28,25.99,0.83,0.0,1.77,92.41,0.97,0.14,dad
227,2023-11-10 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.5,25.86,0.86,0.0,1.41,109.17,0.99,1.33,dad
228,2023-11-10 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.35,25.97,0.87,0.0,1.4,122.83,0.96,0.21,dad
229,2023-11-10 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.76,25.7,0.89,0.0,1.37,107.42,0.9,0.87,dad
230,2023-11-10 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.64,25.52,0.94,0.0,1.7,96.5,0.93,1.3,dad
231,2023-11-10 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.53,25.47,0.94,0.0,2.02,108.86,0.95,1.06,dad
232,2023-11-10 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.66,25.47,0.93,0.0,1.86,124.48,0.97,0.5,dad
233,2023-11-10 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.54,25.61,0.95,0.0,1.1,122.26,0.88,0.22,dad
234,2023-11-10 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.27,25.51,0.96,0.0,1.09,108.12,0.83,0.3,dad
235,2023-11-10 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.5,25.5,0.94,0.0,1.26,112.03,0.93,0.04,dad
236,2023-11-10 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.21,25.25,0.94,0.0,1.13,88.11,0.65,0.05,dad
237,2023-11-10 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.11,25.43,0.96,0.0,1.19,71.53,0.8,0.15,dad
238,2023-11-10 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.04,25.29,0.96,0.0,1.6,47.66,0.54,0.28,dad
239,2023-11-10 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.12,25.41,0.96,0.0,1.96,38.49,0.36,0.28,dad
240,2023-11-11 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.43,25.23,0.93,0.0,2.32,37.5,0.38,0.09,dad
241,2023-11-11 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.26,25.91,0.92,0.0,2.74,44.59,0.26,0.02,dad
242,2023-11-11 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.76,26.79,0.89,0.0,3.45,49.85,0.6,0.02,dad
243,2023-11-11 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.8,27.32,0.87,0.0,3.87,52.1,0.6,0.09,dad
244,2023-11-11 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.49,26.28,0.78,0.0,4.48,58.02,0.41,0.13,dad
245,2023-11-11 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.12,25.71,0.77,0.0,3.94,73.31,0.53,0.76,dad
246,2023-11-11 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.67,25.46,0.83,0.0,3.11,91.38,0.67,4.22,dad
247,2023-11-11 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.98,25.95,0.79,0.0,3.69,111.41,0.73,3.85,dad
248,2023-11-11 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.34,25.47,0.8,0.0,3.5,117.44,0.7,0.57,dad
249,2023-11-11 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.59,25.42,0.78,0.0,3.65,104.98,0.66,0.82,dad
250,2023-11-11 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.45,25.03,0.82,0.0,2.4,104.63,0.34,0.02,dad
251,2023-11-11 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.05,25.13,0.84,0.0,2.31,125.58,0.16,0.0,dad
252,2023-11-11 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.59,25.59,0.89,0.0,2.4,131.73,0.08,0.0,dad
253,2023-11-11 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.38,25.82,0.91,0.0,2.16,124.26,0.07,0.0,dad
254,2023-11-11 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.96,25.85,0.94,0.0,1.64,117.15,0.03,0.0,dad
255,2023-11-11 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.12,25.98,0.94,0.0,1.64,114.14,0.08,0.0,dad
256,2023-11-11 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.03,25.9,0.94,0.0,1.64,108.96,0.15,0.0,dad
257,2023-11-11 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.04,25.88,0.93,0.0,1.52,101.9,0.17,0.0,dad
258,2023-11-11 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.72,25.8,0.95,0.0,1.61,91.67,0.12,0.0,dad
259,2023-11-11 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.38,25.47,0.95,0.0,1.72,75.56,0.11,0.0,dad
260,2023-11-11 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.56,25.8,0.96,0.0,1.61,105.09,0.17,0.0,dad
261,2023-11-11 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.51,25.71,0.95,0.0,1.3,133.57,0.3,0.0,dad
262,2023-11-11 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.74,25.99,0.96,0.0,2.24,116.87,0.26,0.0,dad
263,2023-11-11 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.68,25.98,0.96,0.0,2.21,113.24,0.29,0.0,dad
264,2023-11-12 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.78,26.4,0.92,0.0,2.52,99.09,0.25,0.0,dad
265,2023-11-12 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.13,26.54,0.91,0.0,3.32,90.4,0.34,0.02,dad
266,2023-11-12 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.84,27.07,0.85,0.0,4.35,81.55,0.33,0.0,dad
267,2023-11-12 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.2,26.75,0.82,0.0,4.71,80.67,0.45,0.26,dad
268,2023-11-12 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.66,26.58,0.79,0.0,4.55,81.61,0.52,0.15,dad
269,2023-11-12 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.01,26.51,0.77,0.0,4.6,83.62,0.67,0.08,dad
270,2023-11-12 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.97,25.72,0.7,0.0,4.3,86.99,0.55,0.1,dad
271,2023-11-12 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.07,25.53,0.77,0.0,3.94,89.73,0.42,0.04,dad
272,2023-11-12 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.44,25.67,0.76,0.0,3.28,105.86,0.3,0.16,dad
273,2023-11-12 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.48,25.61,0.8,0.0,2.67,113.55,0.34,0.24,dad
274,2023-11-12 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.61,25.38,0.78,0.0,1.76,113.72,0.5,0.07,dad
275,2023-11-12 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.56,25.17,0.82,0.0,1.96,109.01,0.5,0.0,dad
276,2023-11-12 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.97,25.02,0.84,0.0,2.17,115.83,0.55,0.0,dad
277,2023-11-12 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.92,25.38,0.86,0.0,2.25,107.93,0.3,0.0,dad
278,2023-11-12 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.95,25.53,0.87,0.0,2.34,95.83,0.39,0.0,dad
279,2023-11-12 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.82,25.66,0.88,0.0,2.4,85.21,0.3,0.0,dad
280,2023-11-12 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.66,25.65,0.89,0.0,2.23,77.97,0.29,0.0,dad
281,2023-11-12 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.29,25.65,0.91,0.0,2.14,79.76,0.18,0.0,dad
282,2023-11-12 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.25,25.73,0.91,0.0,2.16,86.39,0.1,0.02,dad
283,2023-11-12 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.18,25.62,0.91,0.0,2.17,92.0,0.26,0.0,dad
284,2023-11-12 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.89,25.58,0.93,0.0,2.4,93.89,0.71,0.0,dad
285,2023-11-12 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.88,25.67,0.93,0.0,2.51,94.07,0.83,0.0,dad
286,2023-11-12 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.6,25.46,0.93,0.0,2.66,94.55,0.78,0.0,dad
287,2023-11-12 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.8,25.66,0.94,0.0,2.44,95.0,0.42,0.0,dad
288,2023-11-13 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.62,25.87,0.9,0.0,2.91,87.55,0.26,0.0,dad
289,2023-11-13 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.01,25.86,0.88,0.0,3.73,82.59,0.25,0.0,dad
290,2023-11-13 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.08,25.84,0.78,0.0,4.57,81.0,0.23,0.02,dad
291,2023-11-13 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.67,25.26,0.73,0.0,5.31,80.23,0.2,0.04,dad
292,2023-11-13 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.18,25.04,0.7,0.0,5.69,79.95,0.21,0.06,dad
293,2023-11-13 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.78,25.07,0.68,0.0,5.85,79.85,0.25,0.08,dad
294,2023-11-13 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.99,25.56,0.69,0.0,5.52,80.08,0.19,0.3,dad
295,2023-11-13 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.87,25.74,0.7,0.0,5.22,83.24,0.47,0.17,dad
296,2023-11-13 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.24,26.28,0.75,0.0,4.71,85.44,0.67,0.53,dad
297,2023-11-13 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.42,25.97,0.73,0.0,3.17,90.86,0.92,0.21,dad
298,2023-11-13 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.58,25.65,0.75,0.0,3.54,75.54,0.98,0.02,dad
299,2023-11-13 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.05,25.37,0.76,0.0,2.42,67.31,0.98,0.05,dad
300,2023-11-13 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.53,25.21,0.78,0.0,1.99,61.09,1.0,0.09,dad
301,2023-11-13 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.93,25.21,0.8,0.0,1.49,63.48,1.0,2.87,dad
302,2023-11-13 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.3,25.8,0.86,0.0,1.08,99.97,0.99,1.46,dad
303,2023-11-13 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.1,25.67,0.87,0.0,0.66,68.17,0.98,0.43,dad
304,2023-11-13 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.11,25.68,0.87,0.0,0.62,18.42,0.99,0.52,dad
305,2023-11-13 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.57,25.5,0.88,0.0,1.31,359.38,0.99,1.15,dad
306,2023-11-13 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.22,25.63,0.91,0.0,1.54,355.26,0.99,0.17,dad
307,2023-11-13 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.0,25.35,0.91,0.0,1.55,5.02,1.0,0.15,dad
308,2023-11-13 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.72,25.16,0.91,0.0,1.26,0.61,1.0,0.09,dad
309,2023-11-13 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.49,24.92,0.91,0.0,0.92,346.7,1.0,0.02,dad
310,2023-11-13 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.32,24.92,0.92,0.0,1.22,98.06,1.0,0.02,dad
311,2023-11-13 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.18,25.15,0.94,0.0,1.11,107.87,0.97,0.0,dad
312,2023-11-14 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.45,25.85,0.91,0.0,1.52,98.4,0.97,0.0,dad
313,2023-11-14 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.18,26.31,0.9,0.0,2.75,97.01,0.81,0.01,dad
314,2023-11-14 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.51,26.75,0.85,0.0,3.22,91.99,0.86,0.02,dad
315,2023-11-14 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.28,27.04,0.83,0.0,3.28,87.36,0.92,0.12,dad
316,2023-11-14 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.79,26.67,0.79,0.0,3.57,84.22,0.82,0.1,dad
317,2023-11-14 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.45,26.39,0.75,0.0,4.2,82.29,0.86,0.06,dad
318,2023-11-14 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.43,26.32,0.74,0.0,4.38,95.34,0.96,0.06,dad
319,2023-11-14 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.84,25.91,0.75,0.0,3.69,83.25,0.94,0.24,dad
320,2023-11-14 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.85,25.31,0.86,0.0,3.6,76.88,0.9,0.15,dad
321,2023-11-14 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.09,25.6,0.81,0.0,3.49,80.42,0.86,0.22,dad
322,2023-11-14 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.85,25.45,0.73,0.0,2.85,73.48,0.89,0.0,dad
323,2023-11-14 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.8,25.46,0.78,0.0,2.55,74.1,0.94,0.0,dad
324,2023-11-14 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.8,25.25,0.81,0.0,2.28,78.7,0.95,0.0,dad
325,2023-11-14 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.88,25.37,0.86,0.0,2.29,86.59,0.95,0.0,dad
326,2023-11-14 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.38,25.31,0.88,0.0,2.33,95.5,0.93,0.0,dad
327,2023-11-14 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.59,25.62,0.89,0.0,2.13,99.32,0.93,0.0,dad
328,2023-11-14 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.54,25.47,0.89,0.0,1.94,93.6,0.95,0.08,dad
329,2023-11-14 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.14,25.69,0.92,0.0,2.05,86.91,0.94,0.08,dad
330,2023-11-14 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.82,25.47,0.92,0.0,1.78,76.52,0.95,0.35,dad
331,2023-11-14 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.45,25.17,0.93,0.0,1.3,58.84,0.92,0.0,dad
332,2023-11-14 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.81,24.86,0.94,0.0,1.34,48.62,0.91,0.0,dad
333,2023-11-14 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.89,24.9,0.94,0.0,1.32,46.24,0.91,0.19,dad
334,2023-11-14 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.92,24.93,0.94,0.0,1.5,107.06,0.95,0.99,dad
335,2023-11-14 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.08,24.69,0.92,0.0,1.46,85.3,0.85,0.28,dad
336,2023-11-15 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.86,25.42,0.92,0.0,1.75,58.65,0.57,0.05,dad
337,2023-11-15 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.29,25.73,0.91,0.0,2.36,53.48,0.34,0.02,dad
338,2023-11-15 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.81,26.61,0.88,0.0,2.98,67.59,0.39,0.06,dad
339,2023-11-15 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.95,26.39,0.81,0.0,3.9,69.08,1.0,0.14,dad
340,2023-11-15 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.22,25.65,0.86,0.0,4.19,77.42,0.94,3.06,dad
341,2023-11-15 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.75,24.93,0.85,0.0,3.97,91.22,0.98,0.5,dad
342,2023-11-15 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.82,25.34,0.81,0.0,4.42,86.03,1.0,0.09,dad
343,2023-11-15 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.48,25.2,0.82,0.0,3.51,69.62,1.0,0.07,dad
344,2023-11-15 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.69,25.03,0.85,0.0,3.09,62.41,0.99,0.07,dad
345,2023-11-15 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.04,25.44,0.86,0.0,2.72,56.26,1.0,0.96,dad
346,2023-11-15 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.32,25.0,0.87,0.0,3.01,83.02,1.0,1.32,dad
347,2023-11-15 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.15,25.2,0.89,0.0,2.49,64.64,0.99,1.85,dad
348,2023-11-15 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.15,25.3,0.9,0.0,2.19,62.96,1.0,0.99,dad
349,2023-11-15 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.25,25.45,0.9,0.0,2.02,67.89,0.99,0.08,dad
350,2023-11-15 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.36,25.83,0.91,0.0,2.02,62.08,1.0,0.01,dad
351,2023-11-15 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.3,25.78,0.91,0.0,2.13,62.02,1.0,0.1,dad
352,2023-11-15 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.34,25.75,0.91,0.0,2.46,53.28,1.0,0.0,dad
353,2023-11-15 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.83,25.56,0.93,0.0,2.66,44.79,0.99,0.0,dad
354,2023-11-15 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.63,25.71,0.95,0.0,2.21,43.19,0.83,0.0,dad
355,2023-11-15 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.45,25.61,0.95,0.0,1.68,32.82,0.7,0.0,dad
356,2023-11-15 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.21,25.57,0.96,0.0,1.31,350.26,0.39,0.0,dad
357,2023-11-15 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.18,25.46,0.96,0.0,1.02,297.88,0.36,0.0,dad
358,2023-11-15 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.91,25.27,0.96,0.0,1.53,316.04,0.63,0.0,dad
359,2023-11-15 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.06,25.32,0.96,0.0,1.94,343.97,0.56,0.0,dad
360,2023-11-16 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.63,25.42,0.93,0.0,1.97,1.13,0.65,0.0,dad
361,2023-11-16 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.21,25.33,0.89,0.0,1.91,15.55,0.85,0.01,dad
362,2023-11-16 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.62,25.18,0.82,0.0,1.83,45.58,0.99,0.13,dad
363,2023-11-16 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.0,25.12,0.8,0.0,2.21,72.22,1.0,0.23,dad
364,2023-11-16 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.5,24.91,0.76,0.0,2.9,86.05,0.99,0.05,dad
365,2023-11-16 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.19,25.37,0.75,0.0,3.95,73.82,0.99,0.07,dad
366,2023-11-16 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.9,25.43,0.77,0.0,4.2,73.81,1.0,0.86,dad
367,2023-11-16 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.59,26.22,0.82,0.0,5.22,80.13,1.0,0.67,dad
